"codigo"|"descripcion"|"habil"|"rubro"|"seccion"
4100|PANIF.LA NUEVA ESPERANZA|S|1|0
5001|SOIFER HERMANOS|S|1|0
5002|LUMILAGRO|S|1|0
5003|OLMO DI PTRATTO|S|1|0
5004|MEDITERRANEE|S|1|0
5005|MERCATOR|S|1|0
5006|TRAMONTINA|S|1|0
5007|VARIOS|S|1|0
5008|OXFORD|S|1|0
5009|ESCOLAR|S|1|0
5010|GEOPLANT SRL|S|1|0
5011|TRANIST|S|1|0
5012|TEDDY|S|1|0
5013|OPENING S.A.|S|1|0
5014|PLASTICOS ATLANTICO|S|1|0
5015|BISTRO|S|1|0
5016|LOEKEMEYER HNOS.|S|1|0
5017|ILKO|S|1|0
5018|JOSMAR|S|1|0
5019|PANEX|S|1|0
5020|RIGOLLEAU|S|1|0
5021|URCA-CALCULADORA|S|1|0
5022|CINCAM - CAROL|S|1|0
5023|JOVIFEL|S|1|0
5024|PLASVALE|S|1|0
5025|TEKCOR|S|1|0
5026|ALUMINIO LEGUI|S|1|0
5027|ARGOS|S|1|0
5028|NUVA|S|1|0
5029|LAUSANA|S|1|0
5030|DIVAR|S|1|0
5031|DESCARTABLES|S|1|0
5032|C.FACILE|S|1|0
5033|CREAR LICENCIAS|S|1|0
5034|CASA GREBAZ|S|1|0
5035|RUBER|S|1|0
5036|DIST.METRO|S|1|0
5037|NUEVA ROSS|S|1|0
5038|DOÑA CLARA|S|1|0
5039|S|S|1|0
5040|NUEVE LUNAS|S|1|0
5041|BERNI|S|1|0
5042|KAWASAKI|S|1|0
5043|CAROL|S|1|0
5044|CUADRO SCHNEIDER|S|1|0
5045|MATRISUR S.A.|S|1|0
5046|NAVIDAD|S|1|0
5047|PLIP S.H.|S|1|0
5048|FIRENZE S.R.L.|S|1|0
5049|CAZAUX HNOS.|S|1|0
5050|NORCA S.R.L.|S|1|0
5051|CHEF S.R.L.|S|1|0
5052|PORTOBIANCO S.A.|S|1|0
5053|DOBLE AMPOLLA S.R.L.|S|1|0
5054|EL SIGLO S.A.|S|1|0
5055|PERFILPLAST|S|1|0
5056|GUANAMBI S.R.L.|S|1|0
5057|S.V.DISTRIBUCIONES|S|1|0
5058|DISTRIBUIDORA AU-HER|S|1|0
5059|TOPOLA|S|1|0
5060|MATRIPLASTER|S|1|0
5061|CARPINTEROS CRESPO|S|1|0
5062|JUAN GABRIEL PINTOS|S|1|0
5063|IMPO MUNRO S.A.|S|1|0
5064|HUGO BARAVALLE|S|1|0
5065|WALPLO S.R.L.|S|1|0
5066|FUNDACION AR.VIDRIO|S|1|0
5067|JUAN CARLOS PROLA|S|1|0
5068|DANLISH S.A.|S|1|0
5069|VINTAGE|S|1|0
5070|LABORATORIO ARISE BA|S|1|0
5071|OLDCLAN S.A.|S|1|0
5072|DRAIPEN|S|1|0
5073|LANZA|S|1|0
5074|NOVO PORTOBELLO SRL|S|1|0
5075|VERTIGO|S|1|0
5076|TRITEC|S|1|0
5077|INDUSTRIAS ACHA|S|1|0
5078|CASA LEO|S|1|0
5079|EMARA|S|1|0
5080|CIENFUEGOS|S|1|0
5081|PRODUCTO DISEÑO|S|1|0
5082|LUIS ZAPATA|S|1|0
5083|VEMAR S.R.L.|S|1|0
5084|MULPLAST|S|1|0
5085|LAURY|S|1|0
5086|MALEVO|S|1|0
5087|MAR-PLAST S.A.|S|1|0
5088|CASA MARGOSSIAN S.A.|S|1|0
5089|SPS|S|1|0
5090|HERALDPLAST|S|1|0
5091|FEMAR|S|1|0
5092|PLUS PACK|S|1|0
5093|INVERSIONES PAMA|S|1|0
5094|DILIT BAZAR|S|1|0
5095|EL REY DEL SAHUMERIO|S|1|0
5096|NORTHLAND|S|1|0
5097|EL MAGO|S|1|0
5098|CALADOS Y ENCASTRES|S|1|0
5099|INDUS.PLEXI SRL|S|1|0
5100|YUSE|S|1|0
5101|DULZURA|S|1|0
5102|IMPORTADORA TOMMY|S|1|0
5103|TALLER DE ARTESANIAS|S|1|0
5104|PLANETA ELEVEN|S|1|0
5105|MARROQ.UVA COMPANY|S|1|0
5106|ASIS TRADING|S|1|0
5107|HOPTIMO|S|1|0
5108|CAFER LITORAL SRL|S|1|0
5109|PEREL|S|1|0
5110|P.BERTISCH|S|1|0
5111|BM IMPORT|S|1|0
5112|MARIA LUJAN SRL|S|1|0
5113|CAMPAGNOLA LUIS ANGEL|S|1|0
5114|LIBRERIA DEL ATENEO|S|1|0
5115|RAIZER|S|1|0
5116|ELECTRODOMESTICOS|S|1|0
5117|EL TREBOL|S|1|0
5118|CREACIONES GUS|S|1|0
5119|SARANDI|S|1|0
5120|E COMERCE PESABLES|S|1|0
5121|GAUMEN|S|1|0
5122|GUILLERMO BENVENUTO|S|1|0
5123|GLORIA|S|1|0
5124|GUADIX|S|1|0
5125|GUIDO|S|1|0
5126|ARADHANA S.A.|S|1|0
5127|PRADOLINI JUAN ENRIQ|S|1|0
5128|INDUSTRIAS LOFT S.A.|S|1|0
5129|INOXIDABLES ITATI|S|1|0
5130|GLAN-MOR S.A.|S|1|0
5131|DISPITA|S|1|0
5132|MORIALDO H.|S|1|0
5133|IMPORT WATCHES|S|1|0
5134|CRISTALERIA SAN CARL|S|1|0
5135|REGALOS KINOR S.A.|S|1|0
5136|LA SUREÑA S.A.|S|1|0
5137|ZAIRE REGALOS SRL|S|1|0
5138|UTILIDADES DOMESTICA|S|1|0
5139|TRANSHEYDE|S|1|0
5140|LIONELS SRL|S|1|0
5141|INTEK|S|1|0
5142|CUATRO V S.A.|S|1|0
5143|LA OCHAVA|S|1|0
5144|D ANDREA GASTON EMANUEL|S|1|0
5145|GOL-VAR DISTR.BAZAR|S|1|0
5146|GOLD SOFT S.A.|S|1|0
5147|LIBRERIA JUGUE.TODO|S|1|0
5148|PEPE PIRRO|S|1|0
5149|CINDIRELLA|S|1|0
5150|ESENCIA NATAL|S|1|0
5151|GRUPO ARTE URBANO SA|S|1|0
5152|DULCES ARGENTINOS|S|1|0
5153|D.D.F. SRL FRAGANCIA|S|1|0
5154|GENTE DE LA PAMPA SA|S|1|0
5155|BELLO EXPORT|S|1|0
5156|ALMAZEN IMPORT SRL|S|1|0
5157|DIB S.A.|S|1|0
5158|NUSA-DUA S.A.|S|1|0
5159|JACTANS|S|1|0
5160|COPAP|S|1|0
5161|NORTE DISTRIBUCIONES|S|1|0
5162|VELAS DE LOS MILAGRO|S|1|0
5163|EL MAYORISTA|S|1|0
5164|EL REGALO S.R.L.|S|1|0
5165|MACHINAL PLASTICA SR|S|1|0
5166|ARAK  MADU S.R.L.|S|1|0
5167|LIGUEN  ILUMINACION |S|1|0
5168|ARPRAC|S|1|0
5169|LOS MIMBREROS |S|1|0
5170|J.B. BIS-DEL S.A.|S|1|0
5171|PATAGONIA GOURMET S.|S|1|0
5172|COOP. DE ARTESANOS D|S|1|0
5173|ARAMINDA|S|1|0
5174|C.B. ARTESANIAS|S|1|0
5175|LULE ROTE|S|1|0
5176|JOCKEY S.R.L|S|1|0
5177|CROM |S|1|0
5178|LA BUENA MADERA|S|1|0
5179|EL ZORZAL CRIOLLO|S|1|0
5180|MANFREY|S|1|0
5181|GENERAL CEREALS|S|1|0
5182|BODEGA VALLE ATUEL|S|1|0
5183|SERVIO S.A.|S|1|0
5184|POLONI MILANESAS|S|1|0
5185|LOS MONTES|S|1|0
5186|PLASENCIA HNOS S.A.|S|1|0
5187|SANESA|S|1|0
5188|LUNA PLAST|S|1|0
5189|PINKSTONE SRL|S|1|0
5190|IMP.SUDAMERICANA S.R|S|1|0
5191|MAZARA HNOS. S.A.|S|1|0
5192|HARMONY ARG.SRL|S|1|0
5193|LACASA|S|1|0
5194|LIBRERIA LAPILOCO|S|1|0
5195|SODA DANIEL|S|1|0
5196|SEGRAIN|S|1|0
5197|LORENA HUCK INGLES|S|1|0
5198|ASATO SRL|S|1|0
5199|GABRIEL BARRENECHE S|S|1|0
5200|BIEMME ARGENTINA SA|S|1|0
5201|RIQUITO / LA GRIFA|S|1|0
5202|URSELLA|S|1|0
5203|EXTRA FOULARD|S|1|0
5204|HOMETEX S.A.|S|1|0
5205|BORDINO PABLO|S|1|0
5206|DOLCE VITA HOUSE|S|1|0
5207|BOGOTA FUTBOL|S|1|0
5208|EUROKITCHEN|S|1|0
5209|DISTRIBUIDORA MEDITE|S|1|0
5210|BODEGA GOYENECHEA|S|1|0
5211|CARIMEL S.A.|S|1|0
5212|HOJALMAR|S|1|0
5213|ARAUJO SRL|S|1|0
5214|KEVINGSTON|S|1|0
5215|CRISTAL MARTINI|S|1|0
5216|CANTATA|S|1|0
5217|TIARA|S|1|0
5218|GENOMA|S|1|0
5219|RUDAN S.A.|S|1|0
5220|JORGE RUSCHANSKY|S|1|0
5221|SENTITE GUAPA|S|1|0
5222|MATRICERIA JL|S|1|0
5223|FOR YOU S.H.|S|1|0
5224|FASHION COOK S.A.|S|1|0
5225|ARIEL FRADUSCO|S|1|0
5226|ATLANTIKAYAKS|S|1|0
5227|LIMA LIMON SRL|S|1|0
5228|NATIA|S|1|0
5229|CRYSTAL ROCK S.A.|S|1|0
5230|BARON RAUL|S|1|0
5231|KCA|S|1|0
5232|COSMETICA BOR BON SA|S|1|0
5233|MARCELO CUETO S.A.|S|1|0
5234|LABORATORIO ESME SAI|S|1|0
5235|VARIOS|S|1|0
5236|FUN 2 S.A.|S|1|0
5237|PR.VARIOS|S|1|0
5238|VILLA D AGRI|S|1|0
5239|BODEGA FAMILIA SUCCA|S|1|0
5240|ALACOR S.A.|S|1|0
5241|TRIO|S|1|0
5242|LABORATORIOS PRETTY |S|1|0
5243|LA SAMPEDRINA|S|1|0
5244|FIDEOS DEL SUR|S|1|0
5245|J&H DISTRIBUCIONES |S|1|0
5246|RONCHINI PETACAS|S|1|0
5247|IDEAS RODECA SRL|S|1|0
5248|MILTOALLAS|S|1|0
5249|CAMABESA S.A.|S|1|0
5250|BODEGA FLORIO|S|1|0
5251|FRIZZE|S|1|0
5252|MALMO|S|1|0
5253|GLADER S.A.|S|1|0
5254|CRISTINA MITRIANI|S|1|0
5255|MIT|S|1|0
5256|MODERN PLASTIC|S|1|0
5257|MP|S|1|0
5258|MUNDIAL|S|1|0
5259|MULTISCOPE|S|1|0
5260|MYRIAM BECKER|S|1|0
5261|MILVEINTIOCHO|S|1|0
5262|BODEGA SAN HUBERTO|S|1|0
5263|MITOR|S|1|0
5264|MO\IN|S|1|0
5265|MULTITAP|S|1|0
5266|MASCARDI|S|1|0
5267|MEXICANO|S|1|0
5268|MAGISTERIO|S|1|0
5269|KLIN S.A.|S|1|0
5270|NENE|S|1|0
5271|NOTABIL|S|1|0
5272|NUEVE DE JULIO|S|1|0
5273|NUVA|S|1|0
5274|BODEGA SEPTIMA|S|1|0
5275|NBCG CRISTAL|S|1|0
5276|COOP.OBRERA BAHIA BL|S|1|0
5277|MIDEKO|S|1|0
5278|WESTCOVINA S.A|S|1|0
5279|YOO SUNG|S|1|0
5280|CLASS COLLECTION|S|1|0
5281|MORAVIA CRISTAL|S|1|0
5282|THEMIS S.R.L.|S|1|0
5283|SIGNOS|S|1|0
5284|M & M IMPORT SRL|S|1|0
5285|JAVIER WAJNCYMER|S|1|0
5286|FEIT Y OLIVARI S.A.|S|1|0
5287|D SAZA|S|1|0
5288|BARCELONA|S|1|0
5289|VALERIA BOKUN|S|1|0
5290|OTA|S|1|0
5291|OTHELLO|S|1|0
5292|OCAMPO SANZ|S|1|0
5293|ORFEO|S|1|0
5294|COSAS & COMPLEMENTO|S|1|0
5295|CONCEPTO VISUAL|S|1|0
5296|DESING PLUS|S|1|0
5297|ELMET S.A.|S|1|0
5298|SUEÑO FUEGUINO S.A.|S|1|0
5299|HERNAN DAVID TUCHEL|S|1|0
5300|GRAND IMPORT S.A.|S|1|0
5301|LATIFA DISTRIBUIDORA|S|1|0
5302|IMPORTADORA SUDAMERI|S|1|0
5303|LA BAMBA|S|1|0
5304|DEPORTIVO IMPACTTO|S|1|0
5305|BABASAL|S|1|0
5306|RAFAEL GALLEGO SRL|S|1|0
5307|PAPELERA ROSATO S.A.|S|1|0
5308|MARLOMS S.R.L.|S|1|0
5309|MICROBOX|S|1|0
5310|PALMA|S|1|0
5311|PAPER MATE|S|1|0
5312|PARA MI|S|1|0
5313|PARPEN|S|1|0
5314|PARKER|S|1|0
5315|PEGOL|S|1|0
5316|PELIKAN|S|1|0
5317|PETRUS|S|1|0
5318|PINOS|S|1|0
5319|PIZZINI|S|1|0
5320|PLASTI DIVAR|S|1|0
5321|PLASTILOZA|S|1|0
5322|PLASTI.ARENALES|S|1|0
5323|PRODUCC.RUIBAL|S|1|0
5324|PYREX|S|1|0
5325|PATRY|S|1|0
5326|PRADO|S|1|0
5327|PAMBRA|S|1|0
5328|PARPEN|S|1|0
5329|PARODI|S|1|0
5330|POZKANI|S|1|0
5331|PUNZO|S|1|0
5332|HIJOS DE CIRIACO GRE|S|1|0
5333|COMPANIA DE PAPELES|S|1|0
5334|EL PORTAL DE SEGUI|S|1|0
5335|PELTRINA|S|1|0
5336|PASO 230|S|1|0
5337|DICROM S.A.|S|1|0
5338|TOMLUC|S|1|0
5339|MINE JEANS|S|1|0
5340|REPOST.CASEROS|S|1|0
5341|RIBONETTE|S|1|0
5342|SAN PEDRO ALIMENTOS|S|1|0
5343|RIEL AMERICANO|S|1|0
5344|RIVADAVIA|S|1|0
5345|RONDI|S|1|0
5346|ROTRING|S|1|0
5347|RULLERITA|S|1|0
5348|ROCKET|S|1|0
5349|FIONA|S|1|0
5350|TIENDA VARIOS|S|1|0
5351|BAZAR VARIOS|S|1|0
5352|RAYITO DE SOL|S|1|0
5353|URKO|S|1|0
5354|SELLY|S|1|0
5355|LA FETE|S|1|0
5356|COOP.TRABAJAR|S|1|0
5357|SO CHIC|S|1|0
5358|PROMORED|S|1|0
5359|CHUICK|S|1|0
5360|SAN MARINO|S|1|0
5361|SANTA CLAUS|S|1|0
5362|SANZ|S|1|0
5363|SOBERANIA|S|1|0
5364|SMUTT|S|1|0
5365|STIKO|S|1|0
5366|SYLVAPEN|S|1|0
5367|SUSSEX|S|1|0
5368|SOPENA|S|1|0
5369|SILJOR|S|1|0
5370|SEGUR|S|1|0
5371|SANDRO|S|1|0
5372|STURM|S|1|0
5373|SILCO|S|1|0
5374|STEFAN|S|1|0
5375|BARTOLOME SARTOR E H|S|1|0
5376|LA ENTRERRIANA MATES|S|1|0
5377|COOP.CRISTAL AVELLAN|S|1|0
5378|REGIONALES EL GAUCHO|S|1|0
5379|GRACIELA S.R.L.|S|1|0
5380|TAPACO|S|1|0
5382|FEDERICO A. MIRAVETE|S|1|0
5383|TRESCIENTOS TRE|S|1|0
5384|TRISOL|S|1|0
5385|TSUJI|S|1|0
5386|TAPEMATIC|S|1|0
5387|TERMA|S|1|0
5388|TOPSI|S|1|0
5389|CASA ABE S.A.|S|1|0
5390|GOODS CORP S.A.|S|1|0
5391|TEXSAP S.R.L.|S|1|0
5392|MATUTE|S|1|0
5393|URBANDOLL|S|1|0
5394|LANTERMO|S|1|0
5395|TOP GOL|S|1|0
5396|DAJEN S.A.|S|1|0
5397|MELINA BALL|S|1|0
5398|SQUADRA|S|1|0
5399|EL PAISANITO |S|1|0
5400|UTINOX|S|1|0
5401|HUGS|S|1|0
5402|MOOVE S.R.L.|S|1|0
5403|PROV.VARIOS BAZAR|S|1|0
5404|MISS BLING|S|1|0
5405|DISEÑO GASTRONOMICO|S|1|0
5406|TOREANDCO S.R.L.|S|1|0
5407|SIENA S.A.|S|1|0
5408|JYG KIDS SRL|S|1|0
5409|MARIO RUBEN CAVAGLIA|S|1|0
5410|SAN TORO|S|1|0
5411|BANKERS S.A.|S|1|0
5412|K78 CHEMICAL|S|1|0
5413|PANIF.EL PROGRE.HDEZ|S|1|0
5414|CRISTAL HOM SRL|S|1|0
5415|COLOURS S.A.|S|1|0
5416|ELENA SINNER|S|1|0
5417|ZARIITA|S|1|0
5418|DOGMA|S|1|0
5419|LA NOVA PASTA|S|1|0
5420|VERBANO|S|1|0
5421|VICTORIA|S|1|0
5422|VINCHER|S|1|0
5423|VOLIGOMA|S|1|0
5424|VARIOS|S|1|0
5425|VARTI|S|1|0
5426|VULCANITA|S|1|0
5427|VIDARTE|S|1|0
5428|VOX TRONIC|S|1|0
5429|VARIOS|S|1|0
5430|TOYS PALACE|S|1|0
5431|MOKA|S|1|0
5432|EL MUNDO DEL BAZAR|S|1|0
5433|DAYSAL S.R.L.|S|1|0
5434|SANTORO FRANCISCO JO|S|1|0
5435|SHANTI|S|1|0
5436|BORNER|S|1|0
5437|TOPSHOP|S|1|0
5438|BARAK IMPORTACIONES SA|S|1|0
5439|LE NAIF|S|1|0
5440|BAVOSI S.A.|S|1|0
5441|WINKLER|S|1|0
5442|NUEVO MILENIO|S|1|0
5443|MORA|S|1|0
5444|MINIMADEMALIS S.R.L.|S|1|0
5445|ROMULO RUFFINI|S|1|0
5446|PATAGONIA CANDLES S.R.L.|S|1|0
5447|ZALAZAR STELLA MARIS|S|1|0
5448|ARTECASA|S|1|0
5449|FITOFARM|S|1|0
5450|GARCITAS S.A.|S|1|0
5451|GESE SRL|S|1|0
5452|SELEMA |S|1|0
5453|GIRARDOT|S|1|0
5454|NATUEL S.R.L.|S|1|0
5455|REGIONALES MATIAS|S|1|0
5456|KAPOBEL |S|1|0
5457|HOGAR N.AMANECER|S|1|0
5458|RAQUEL PELZER|S|1|0
5459|MICROBELL S.A.|S|1|0
5460|AZAFOX S.R.L.|S|1|0
5461|STASSDECO S.A.|S|1|0
5462|CARA O CRUZ|S|1|0
5463|MOZART TOYS SRL|S|1|0
5464|COSMOPOLITAN|S|1|0
5465|CELIDARINA PRAGA SRL|S|1|0
5466|STRIVEN JEAN|S|1|0
5467|ELVICA GALEANO|S|1|0
5468|"7 IDEAS SRL"|S|1|0
5469|ACRIMAT|S|1|0
5470|BLESSE|S|1|0
5471|COBRA|S|1|0
5472|YURITI SA|S|1|0
5473|DIPROMAS |S|1|0
5474|FUNDACION LA HENDIJA|S|1|0
5475|IDI MAQUILLAJES|S|1|0
5476|THEFOLDERS S.A.|S|1|0
5477|RICARDO JORGE KEMERER|S|1|0
5478|PERICANT S.A.|S|1|0
5479|ELECTROMAR SRL|S|1|0
5480|ASOCIACION ALBORADA|S|1|0
5481|MARIA LORENA ANCARES|S|1|0
5482|MONA LIZA|S|1|0
5483|DEPORTES ONCE|S|1|0
5484|BEBITOS SRL|S|1|0
5485|ARTESANIAS DELTA|S|1|0
5486|BIC ARGENTINA S.A.|S|1|0
5487|ABRIL MORENA|S|1|0
5488|ARKEDECO S.A.|S|1|0
5489|MISSION|S|1|0
5490|REJO|S|1|0
5491|PATRICIA C. REBELLES|S|1|0
5492|BRASCO|S|1|0
5493|UNIVERSAL EXPORTS|S|1|0
5494|KELLY|S|1|0
5495|NASTAR|S|1|0
5496|LUMINARES|S|1|0
5497|CASA FLORIAN|S|1|0
5498|VINOS 100 AÑOS|S|1|0
5499|ENERHAUS LITORAL SRL|S|1|0
5500|COOP.AGRI.LTDA.OBERA|S|1|0
5520|LABORATORIOS ARRAYAN|S|1|0
5701|GRACIELA INES GEUNA|S|1|0
5800|FORMATO S.A.|S|1|0
5860|PROINSAL|S|1|0
5870|DULCES DEL PLATA S.A|S|1|0
5988|MOLINO MAIZ PRIETO|S|1|0
6001|LA SANTAFESINA|S|1|0
6002|EMBRIDENCE|S|1|0
6003|BLUE GOLD|S|1|0
6004|AXEN SRL|S|1|0
6005|SABANAS LEVITEX|S|1|0
6006|JAI-TEX S.R.L.|S|1|0
6007|CREACIONES LUPO|S|1|0
6008|DEVILLE|S|1|0
6009|CUARTO CRECIENTE|S|1|0
6010|LLAMITA|S|1|0
6011|LA PAZ - CHULENGUITO|S|1|0
6012|VARIOS TIENDA|S|1|0
6013|TAO SRL|S|1|0
6014|STURLA SEMILLAS|S|1|0
6015|TWINGS|S|1|0
6016|MUNDO FELIZ|S|1|0
6017|PIJAMAS MAXIME|S|1|0
6018|TEXTIL FEDERAL S.A.|S|1|0
6019|ANGODYL|S|1|0
6020|ANGO.CONSIG.|S|1|0
6021|TUFIC NADER|S|1|0
6022|BERENICE|S|1|0
6023|ROLFY|S|1|0
6024|PEYRE S.R.L.|S|1|0
6025|CASA TONY|S|1|0
6026|MISHA TEXTIL S.A.|S|1|0
6027|MOSENSON HUGO MARIO|S|1|0
6028|PARADA 21|S|1|0
6029|DIST. RECKOIMPORT S.A.|S|1|0
6030|PRENDA DE CORSETERIA|S|1|0
6031|CITIBLANC|S|1|0
6032|NINO CANALI|S|1|0
6033|MARTEX S.R.L.|S|1|0
6034|MANPLAST|S|1|0
6035|KUM ZA TAP|S|1|0
6036|LISOLTEX|S|1|0
6037|MYTH S.R.L.|S|1|0
6038|FATARSA|S|1|0
6039|FAHER|S|1|0
6040|GRAP|S|1|0
6041|MARGOSSIAN TIENDA|S|1|0
6042|TIEMPO LIBRE S.R.L.|S|1|0
6043|EREVAN|S|1|0
6044|JORGE ABUD|S|1|0
6045|INDUSAR S.R.L.|S|1|0
6046|MERID-TRADE S.R.L.|S|1|0
6047|ANKAH SRL|S|1|0
6048|ESE - GE|S|1|0
6049|OMAR F. GONZALEZ|S|1|0
6050|JULIO R. SAVIO|S|1|0
6051|TEXTIL WIND|S|1|0
6052|CREACIONES NICKITA|S|1|0
6053|SEPIA|S|1|0
6054|PLATEA|S|1|0
6055|LIMA LIMON SRL|S|1|0
6056|SUN FLOWER|S|1|0
6057|DEANGEROUS|S|1|0
6058|PISCO|S|1|0
6059|INVIU|S|1|0
6060|QUIMICO|S|1|0
6061|MODA ECLIX|S|1|0
6062|POMINA|S|1|0
6063|M 51.|S|1|0
6064|NARE|S|1|0
6065|NAHANA|S|1|0
6066|GUSTAMAS|S|1|0
6067|PAUL CARTY|S|1|0
6068|PILCHITAS|S|1|0
6069|LASER|S|1|0
6070|CAREY|S|1|0
6071|NANDA|S|1|0
6072|JALINE SRL|S|1|0
6073|SHIN MYUNG SOOK|S|1|0
6074|SCOMBRO|S|1|0
6075|SUDAMERICANA TEXTIL|S|1|0
6076|LOLA BOMBON|S|1|0
6077|MARMICOC |S|1|0
6078|VICKY|S|1|0
6079|IONMAR SRL|S|1|0
6080|NUBIRA|S|1|0
6081|PENNY|S|1|0
6082|ROBERT LEWIS|S|1|0
6083|MISONY SRL|S|1|0
6084|LEITON|S|1|0
6085|KIARA|S|1|0
6086|MAY B|S|1|0
6087|TALABARTERO HERBEL|S|1|0
6088|JACKSON|S|1|0
6089|THE MAKER|S|1|0
6090|MODAS OR|S|1|0
6091|PKDOS|S|1|0
6092|WOPS|S|1|0
6093|MANIERE BY PCSS|S|1|0
6094|NUEVO EMPORIO SRL|S|1|0
6095|BOMBERS|S|1|0
6096|GRUPPO 7 S.A.|S|1|0
6097|CADENA|S|1|0
6098|CABEZANEGRA|S|1|0
6099|CHARYCO|S|1|0
6100|CALUVI|S|1|0
6101|GUT-STOFF|S|1|0
6102|X - TERRA|S|1|0
6103|NEW COUNTRY LIFE SRL|S|1|0
6104|F.G. ARTESANIAS|S|1|0
6105|ZETA|S|1|0
6106|COSSPORT|S|1|0
6107|DANQUE|S|1|0
6108|GRAUX S.A.|S|1|0
6109|JUNO|S|1|0
6110|SENSATION|S|1|0
6111|COCOMIEL|S|1|0
6112|FLORES TEXTIL|S|1|0
6113|CTSUR SRL|S|1|0
6114|MONAMI BY NANDA|S|1|0
6115|VEGH ARMANDO|S|1|0
6116|GUAU|S|1|0
6117|HENA|S|1|0
6118|TINIBAY|S|1|0
6119|DIMPLE BY E-LAND|S|1|0
6120|HILLARY SRL|S|1|0
6121|L'ALTRA MODA|S|1|0
6122|KRANTI SRL|S|1|0
6123|VERLINI FRANCISCA|S|1|0
6124|TMPS SRL|S|1|0
6125|DIGNOS|S|1|0
6126|DEVILLE|S|1|0
6127|DRIMA|S|1|0
6128|DOBLER|S|1|0
6129|DRAGONCITOS|S|1|0
6130|DMC|S|1|0
6131|OKLAHOMA|S|1|0
6132|ST.KILDA|S|1|0
6133|INVIU|S|1|0
6134|MAGANDA SRL|S|1|0
6135|HILO DE SEDA SRL|S|1|0
6136|TEXTIL MEARI|S|1|0
6137|TIBIDABO|S|1|0
6138|IMMIX|S|1|0
6139|TODOMEDIAS|S|1|0
6140|SITIO|S|1|0
6141|ZKM|S|1|0
6142|MADOFOX S.A.|S|1|0
6143|ATSUI S.A.|S|1|0
6144|CESAR JOSE VENTURINI|S|1|0
6145|LICENCIAS|S|1|0
6146|AVIA SOCKS|S|1|0
6147|CASA SACCHI|S|1|0
6148|TRUNKKO S.R.L.|S|1|0
6149|ELERCE|S|1|0
6150|TABKA|S|1|0
6151|MULTIONCE|S|1|0
6152|LATIGO|S|1|0
6153|GEORGALOS FIESTAS|S|1|0
6154|EYELIT|S|1|0
6155|MACATA S.A.|S|1|0
6156|PERDOMO|S|1|0
6157|NEW ROCK SRL|S|1|0
6158|CRISTAL|S|1|0
6159|SUERY CONFECCIONES|S|1|0
6160|GARCIA REGUEIRA SRL|S|1|0
6161|BODEGA TOSO|S|1|0
6162|TEMATEX|S|1|0
6163|RAFF 5|S|1|0
6164|ROMITEX|S|1|0
6165|SAONA|S|1|0
6166|TRICOT ALICIA|S|1|0
6167|SWITCH|S|1|0
6168|PASO 345 SRL|S|1|0
6169|AIKA|S|1|0
6170|LAPIN|S|1|0
6171|HALLAK, ALBERTO|S|1|0
6172|LA REGALERIA|S|1|0
6173|PARRISAL|S|1|0
6174|PRODEA|S|1|0
6175|FRISCO|S|1|0
6176|FIORELLINI|S|1|0
6177|OASIS|S|1|0
6178|ETHOS|S|1|0
6179|MAURO SERGIO|S|1|0
6180|PV S.A. MORA|S|1|0
6181|PREMIER|S|1|0
6182|SONDER|S|1|0
6183|ANA GRANT|S|1|0
6184|DECORMANIA|S|1|0
6185|GEISHA|S|1|0
6186|MISS POP|S|1|0
6187|ECLIX|S|1|0
6188|HONG OK CHUN|S|1|0
6189|DECORMESA|S|1|0
6190|TERESA|S|1|0
6191|GRAFA|S|1|0
6192|KA - ZOO|S|1|0
6193|MARYMAR|S|1|0
6194|GINO PIERI|S|1|0
6195|LATINA|S|1|0
6196|TIPI COSI|S|1|0
6197|TA BONG NEWS|S|1|0
6198|PERCEPCION|S|1|0
6199|OCRE|S|1|0
6200|MISZIFUZ S.A.|S|1|0
6201|ICE CREAM|S|1|0
6202|PATCHY SRL|S|1|0
6203|DASA DE DAMIAN|S|1|0
6204|MODAS SUNNY|S|1|0
6205|MIMISS|S|1|0
6206|COMPANIA DE TERRA|S|1|0
6207|LE LIS S.A.|S|1|0
6208|BENYA|S|1|0
6209|CIUDADELA|S|1|0
6210|DISTRIBUIDORA BASO|S|1|0
6211|HETESIA|S|1|0
6212|HUNTERS|S|1|0
6213|HASUMA|S|1|0
6214|EL BILLETE|S|1|0
6215|KREMIA & GRIMIA|S|1|0
6216|RED MANGO|S|1|0
6217|LONG FACTORY|S|1|0
6218|THREE|S|1|0
6219|MADAVA|S|1|0
6220|COCO S|S|1|0
6221|GENTE JOVEN|S|1|0
6222|GRINARE SA|S|1|0
6223|STANIA S.A.|S|1|0
6224|MODAS ONDA|S|1|0
6225|IMPACTO|S|1|0
6226|SHA SHA|S|1|0
6227|CLADESTINE|S|1|0
6228|CLO CLO|S|1|0
6229|UNC SRL|S|1|0
6230|INTENSE S.A.|S|1|0
6231|DASIL SRL|S|1|0
6232|STURCHIO HNOS.|S|1|0
6233|AMALSI |S|1|0
6234|CA-SA-LU|S|1|0
6235|CLOVER|S|1|0
6236|MACANAS|S|1|0
6237|R.Y.C.|S|1|0
6238|DEPO - KIDS|S|1|0
6239|CAFE WHITE|S|1|0
6240|DIOXIDO|S|1|0
