"barras"|"precio"|"operador"|"fecha_inicio"|"fecha_fin"|"observaciones"|"fecha"|"hora"|"vigente"|"clase"
"7798141972388"|1270.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:03:36|N|1
"7613037383706"|3500.00|ADRIANR|2024-08-16|2024-08-30| |2024-08-15|10:25:26|N|1
"7790070621962"|820.00|ROMANG|2024-08-16|2024-08-23| |2024-08-15|10:31:08|N|1
"7790070621955"|820.00|ROMANG|2024-08-16|2024-08-23| |2024-08-15|10:31:18|N|1
"7798151770028"|1900.00|ROMANG|2024-08-16|2024-08-19| |2024-08-15|10:54:00|N|1
"7794000401372"|1912.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:40:32|N|1
"7790060023684"|2498.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:40:40|N|1
"7794270000534"|1280.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:40:49|N|1
"7794270035444"|1280.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:40:55|N|1
"7794270035475"|1280.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:41:02|N|1
"7790387015317"|3400.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:42:18|N|1
"7790123001109"|610.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:42:27|N|1
"7798332890507"|675.75|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:42:38|N|1
"7798332890316"|675.75|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:42:46|N|1
"7798332890323"|675.75|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:42:58|N|1
"0614143438899"|849.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:43:08|N|1
"7791422000503"|649.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:43:16|N|1
"7791422000510"|649.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:50:35|N|1
"7798130880632"|1690.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:50:52|N|1
"7798130889765"|1690.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:00|N|1
"7793253004750"|2620.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:12|N|1
"7793253004705"|2620.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:21|N|1
"7793253004736"|2620.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:28|N|1
"7793253003715"|1215.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:39|N|1
"7793253003746"|1215.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:50|N|1
"7793253003326"|3375.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:51:59|N|1
"7791290790513"|2208.30|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:52:25|N|1
"7791290793378"|2208.30|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:53:23|N|1
"7791293008141"|2480.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:53:50|N|1
"7791293040950"|1385.50|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:54:10|N|1
"7791293044484"|1385.50|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:54:20|N|1
"7798271870066"|2598.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:54:34|N|1
"7798134783175"|1500.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:54:42|N|1
"7790070508010"|2700.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:54:49|N|1
"0000000102746"|6200.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:54:56|N|1
"7790070416513"|320.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:55:29|N|1
"7798195940135"|1200.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:55:42|N|1
"7798195940128"|1200.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:55:47|N|1
"7798195940180"|1200.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:56:08|N|1
"7798195940173"|1200.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:56:08|N|1
"7798195940142"|1200.00|ADRIANR|2024-08-16|2024-08-22| |2024-08-15|10:56:09|N|1
"7791337060944"|2900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:17:46|S|1
"7791337003347"|2900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:17:59|S|1
"7791337012097"|2900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:18:09|S|1
"7791337061491"|3900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:18:18|S|1
"7791337061507"|3900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:18:29|S|1
"0000077967640"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:18:57|S|1
"0000077967657"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:19:05|S|1
"0000077967633"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:19:13|S|1
"7791337553040"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:19:22|S|1
"7791337053175"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:19:31|S|1
"0000077974709"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:19:40|S|1
"7791337008052"|2000.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:20:14|S|1
"7791337008069"|2000.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:20:25|S|1
"7791337603417"|1900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:20:34|S|1
"7791337603424"|1900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:20:44|S|1
"7791337603448"|1900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:20:52|S|1
"7791337004825"|1900.00|ROMANG|2024-08-16|2024-09-06| |2024-08-15|14:21:00|N|1
"7791337603318"|1900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:21:09|S|1
"7791337603325"|1900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:21:17|S|1
"7791337006096"|1300.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:21:27|S|1
"7791337603806"|1300.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:21:35|S|1
"7791337603707"|1300.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:21:44|S|1
"7791337603110"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:21:52|S|1
"7791337003569"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:22:00|S|1
"7791337603516"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:22:08|S|1
"7791337603523"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:23:07|S|1
"7791337603219"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:23:16|S|1
"7791337603226"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:23:24|S|1
"7791337603240"|500.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:23:31|S|1
"7791337061453"|1300.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:29:56|S|1
"7791337061446"|1300.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:30:08|S|1
"7791337603615"|900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:30:19|S|1
"7791337603622"|900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:30:28|S|1
"7791337606111"|900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:30:36|S|1
"7791337606128"|900.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:30:48|S|1
"7791337004191"|1850.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:30:58|S|1
"7791337008144"|2800.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:31:09|S|1
"7791337008151"|2800.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:31:17|S|1
"7791337002005"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:31:26|S|1
"7791337001992"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:31:35|S|1
"7791337091580"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:31:44|S|1
"7791337002012"|990.00|ROMANG|2024-08-16|2024-10-04| |2024-08-15|14:31:52|S|1
"0614143438820"|849.00|ADRIANR|2024-08-17|2024-08-22| |2024-08-16|14:49:30|N|1
"7790787003518"|1900.00|ROMANG|2024-08-20|2024-08-21| |2024-08-19|12:11:03|N|1
"7797039901059"|671500.00|PABLOE|2024-08-20|2024-08-31| |2024-08-19|14:09:25|N|1
"7797039901134"|756500.00|PABLOE|2024-08-20|2024-08-31| |2024-08-19|14:09:46|N|1
"0000000346224"|628500.00|PABLOE|2024-08-20|2024-08-31| |2024-08-19|14:10:05|N|1
"7797039901486"|697500.00|PABLOE|2024-08-20|2024-08-31| |2024-08-19|14:10:32|N|1
"7797039901639"|657000.00|PABLOE|2024-08-20|2024-08-31| |2024-08-19|14:10:41|N|1
"0000000094727"|3100.00|ROMANG|2024-08-22|2024-08-27| |2024-08-21|09:09:39|N|1
"7790742325808"|1200.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:19:32|N|1
"7790742321701"|1200.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:19:41|N|1
"7790742321800"|1200.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:19:49|N|1
"7790742326706"|1200.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:19:58|N|1
"7790742327703"|1200.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:20:08|N|1
"7790742327901"|1200.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:20:16|N|1
"7790742373403"|1800.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:20:26|N|1
"7790742373205"|1800.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:20:38|N|1
"7790742373304"|1800.00|ROMANG|2024-08-22|2024-09-05| |2024-08-21|14:20:49|N|1
"0000000102564"|6890.00|ROMANG|2024-08-22|2024-08-23| |2024-08-21|14:21:44|N|1
"7790742373809"|2030.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:46:23|N|1
"7790742373908"|2030.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:46:30|N|1
"7791337004290"|1998.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:46:39|N|1
"7791337006348"|1998.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:46:49|N|1
"7798338291049"|1492.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:47:03|N|1
"7790060023684"|2300.00|ADRIANR|2024-08-23|2024-08-23| |2024-08-21|15:47:14|N|1
"7790150830819"|2264.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:47:25|N|1
"7792200000319"|476.00|ADRIANR|2024-08-23|2024-10-14| |2024-08-21|15:47:34|S|1
"7790387014617"|3400.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:47:45|N|1
"7794270000152"|1600.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:47:55|N|1
"7792665010533"|330.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:48:03|N|1
"7794000008915"|1499.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:48:12|N|1
"7794000596726"|924.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:48:23|N|1
"7794000004276"|924.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:48:32|N|1
"7794000596757"|924.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:48:51|N|1
"7794000004283"|924.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:49:02|N|1
"7794000596764"|924.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:49:09|N|1
"7794000004290"|924.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:49:14|N|1
"7798141970414"|1140.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:49:23|N|1
"7798332890194"|926.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:49:32|N|1
"7798332890446"|539.75|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:49:42|N|1
"7798169800922"|690.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:50:14|N|1
"7791241000470"|1490.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:50:24|N|1
"7793253004743"|1440.75|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:52:29|N|1
"7793253004699"|1440.75|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:52:32|N|1
"7793253004729"|1440.75|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:52:36|N|1
"7793253004316"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:17|N|1
"7793253004262"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:21|N|1
"7793253004255"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:22|N|1
"7793253004293"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:24|N|1
"7793253004323"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:25|N|1
"7793253004231"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:27|N|1
"7793253004309"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:29|N|1
"7793253004248"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:30|N|1
"7793253004279"|1946.50|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:53:32|N|1
"7793253003807"|1971.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:54:12|N|1
"7793253003814"|1971.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:54:19|N|1
"7793253003821"|1971.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:54:20|N|1
"7793253003838"|1971.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:54:35|N|1
"7793253003791"|1971.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:54:41|N|1
"7791290795495"|4760.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:54:58|N|1
"7791290794801"|1290.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:55:14|N|1
"7791290794818"|1290.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:55:18|N|1
"7791293040875"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|15:55:51|N|1
"7791293040189"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:39|N|1
"7791293030760"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:41|N|1
"7791293030777"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:42|N|1
"7791293042015"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:44|N|1
"7791293030807"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:47|N|1
"7791293041988"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:51|N|1
"7791293042978"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:55|N|1
"7791293030845"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:56|N|1
"7791293049731"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:57|N|1
"7791293030876"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:16:59|N|1
"7791293030883"|2440.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:17:00|N|1
"7798035495290"|590.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:17:38|N|1
"7794218000213"|990.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:17:53|N|1
"7794218000220"|990.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:18:00|N|1
"7794218000206"|990.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:18:03|N|1
"7794218106571"|990.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:18:12|N|1
"7798181510212"|1998.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:18:26|N|1
"7798181510205"|1998.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:19:05|N|1
"0000000102835"|3736.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:19:16|N|1
"7790070321794"|1890.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:19:26|N|1
"7790070321800"|1890.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:19:33|N|1
"7792860009882"|3704.00|ADRIANR|2024-08-23|2024-08-23| |2024-08-21|16:19:41|N|1
"7790580126070"|3704.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:19:48|N|1
"7798122380935"|2850.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:19:56|N|1
"7790503198627"|750.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:20:08|N|1
"7790503198641"|750.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:20:12|N|1
"7790503198634"|750.00|ADRIANR|2024-08-23|2024-08-29| |2024-08-21|16:20:15|N|1
"6000001052798"|6498.00|ROMANG|2024-08-23|2024-09-02| |2024-08-22|08:43:43|N|1
"6000001040368"|6950.00|ROMANG|2024-08-23|2024-08-26| |2024-08-22|08:43:54|N|1
"6000001039232"|6950.00|ROMANG|2024-08-23|2024-08-26| |2024-08-22|08:44:03|N|1
"0000000102490"|6400.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:44:44|N|1
"6000001072734"|6400.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:44:54|N|1
"0000000102721"|6400.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:45:01|N|1
"6000001070822"|7960.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:45:10|N|1
"0000000250014"|1990.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:45:20|N|1
"7790314062346"|2990.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:45:31|N|1
"7790895000430"|2167.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:45:41|N|1
"7790895067556"|2167.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:45:51|N|1
"7790895008498"|1521.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:46:58|N|1
"7790895640483"|1521.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:47:15|N|1
"7790895641237"|1521.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:47:19|N|1
"7790895640476"|1521.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:47:27|N|1
"7790895640490"|1521.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:47:31|N|1
"7790895004049"|1521.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:47:36|N|1
"7790156000094"|1572.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:47:57|N|1
"7790156000193"|1572.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:48:05|N|1
"7790156000216"|1572.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:48:09|N|1
"7790156000056"|1572.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:48:14|N|1
"7790156000070"|1572.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:48:19|N|1
"7790156000018"|1572.50|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:48:24|N|1
"0000000100207"|8500.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:49:07|N|1
"6000001087202"|3500.00|ROMANG|2024-08-23|2024-08-24| |2024-08-22|08:49:21|N|1
"7793913001662"|598.00|ROMANG|2024-08-23|2024-08-27| |2024-08-22|15:22:19|N|1
"7793913000504"|598.00|ROMANG|2024-08-23|2024-08-27| |2024-08-22|15:22:37|N|1
"7790580126087"|3704.00|ADRIANR|2024-08-24|2024-08-29| |2024-08-23|07:48:56|N|1
"7798316700815"|2300.00|ADRIANR|2024-08-24|2024-08-29| |2024-08-23|08:05:28|N|1
"7793253017149"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:12:55|N|2
"7793253003647"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:13:17|N|2
"7793253003623"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:13:42|N|2
"7793253003944"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:15:17|N|2
"7793253003548"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:15:34|N|2
"7793253003500"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:15:50|N|2
"7793253003609"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:16:06|N|2
"7793253003470"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:16:21|N|2
"7793253003456"|1198.00|FLAVIOP|2024-08-24|2024-09-07| |2024-08-23|11:16:37|N|2
"7791708001422"|2500.00|ROMANG|2024-08-27|2024-08-30| |2024-08-26|09:30:20|N|1
"7793040043597"|990.00|ROMANG|2024-08-27|2024-09-02| |2024-08-26|16:49:26|N|1
"7790670045335"|9000.00|ROMANG|2024-08-27|2024-09-02| |2024-08-26|16:49:43|N|1
"7790670045267"|1350.00|ROMANG|2024-08-27|2024-09-02| |2024-08-26|17:05:47|N|1
"0000000102551"|4998.00|ROMANG|2024-08-27|2024-09-27| |2024-08-26|17:48:05|S|1
"7790787030125"|2800.00|ROMANG|2024-08-27|2024-09-09| |2024-08-26|18:15:40|N|1
"7795711001097"|1000.00|ROMANG|2024-08-28|2024-09-09| |2024-08-27|08:36:18|N|1
"7795711001042"|1350.00|ROMANG|2024-08-28|2024-09-09| |2024-08-27|08:36:45|N|1
"7790813110401"|398.00|ROMANG|2024-08-28|2024-09-05| |2024-08-27|15:42:18|N|1
"7792180143587"|476.00|ADRIANR|2024-08-29|2024-10-26| |2024-08-28|13:35:22|S|1
"7790813900989"|350.00|ROMANG|2024-08-29|2024-09-04| |2024-08-28|17:06:56|N|1
"7790813957280"|399.00|ROMANG|2024-08-29|2024-09-09| |2024-08-28|17:07:34|N|1
"7798001560076"|320.00|ROMANG|2024-08-29|2024-09-06| |2024-08-28|17:10:30|N|1
"7798001560335"|320.00|ROMANG|2024-08-29|2024-09-06| |2024-08-28|17:10:38|N|1
"7794480000232"|2350.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:52:04|N|1
"7798338291070"|1140.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:53:20|N|1
"7793450000593"|735.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:53:30|N|1
"7793450000876"|735.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:53:41|N|1
"7798153810012"|870.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:53:53|N|1
"7622201388485"|1550.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:54:08|N|1
"7791880000428"|2990.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:54:31|N|1
"7792180000279"|920.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:55:25|N|1
"7794000957862"|622.40|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:55:59|N|1
"7798021220035"|1600.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:56:19|N|1
"7790939000938"|776.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:57:14|N|1
"7790580538002"|1650.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:57:46|N|1
"7790313001568"|1550.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:57:57|N|1
"7790895000430"|2167.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:58:10|N|1
"7790895067556"|2167.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|07:58:22|N|1
"6000001040368"|6950.00|ROMANG|2024-08-30|2024-09-02| |2024-08-29|08:05:50|N|1
"6000001039232"|6950.00|ROMANG|2024-08-30|2024-09-02| |2024-08-29|08:06:21|N|1
"7798131250601"|2390.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:01:51|N|1
"7791290795518"|5808.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:02:06|N|1
"7791290790926"|5808.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:02:14|N|1
"7791290792838"|5808.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:03:56|N|1
"7793253004729"|1440.75|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:04:11|N|1
"7793253004743"|1440.75|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:04:47|N|1
"7793253004699"|1440.75|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:04:51|N|1
"7793253004316"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:40|N|1
"7793253004262"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:45|N|1
"7793253004255"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:47|N|1
"7793253004293"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:49|N|1
"7793253004323"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:51|N|1
"7793253004231"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:52|N|1
"7793253004309"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:54|N|1
"7793253004248"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:56|N|1
"7793253004279"|1946.50|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:05:57|N|1
"7793253003807"|1971.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:06:38|N|1
"7793253003814"|1971.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:06:41|N|1
"7793253003838"|1971.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:06:43|N|1
"7793253003821"|1971.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:06:53|N|1
"7793253003791"|1971.00|ADRIANR|2024-08-30|2024-09-05| |2024-08-29|08:07:00|N|1
"7790070036988"|1240.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:07:59|N|1
"7790070036971"|1240.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:08:16|N|1
"7790070036995"|1240.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:08:23|N|1
"7798065731924"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:09|N|1
"7798065733744"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:17|N|1
"7798065733706"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:23|N|1
"7798065730361"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:31|N|1
"7798065730323"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:41|N|1
"7798065730347"|880.00|ROMANG|2024-08-30|2024-08-31| |2024-08-29|08:09:48|N|1
