codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,cantidad_ventas_normal,fechas_normal,aumento_ventas,cantidad_dias
260788,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA,CLOROX,Crespo,2024-08-16,2024-08-22,362.0,76,52,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",46.15,5
260788,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA,CLOROX,Hernandez,2024-08-16,2024-08-22,127.0,32,8,"2024-08-07, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",300.0,5
260788,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,55.0,9,8,"2024-08-01, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",12.5,5
260788,LAVANDINA AYUDIN TRIPLE PODER 1L.LAVANDA,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,234.0,11,6,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",83.33,5
269427,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,0.0,15,0,,,0
269427,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,55.0,3,8,"2024-08-01, 2024-08-03, 2024-08-07, 2024-08-08, 2024-08-12",-62.5,5
269427,LAVANDINA EN GEL AYUDIN NUEVO700CITRUS,CLOROX,Crespo,2024-08-23,2024-08-29,9.0,46,23,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",100.0,5
269429,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL,CLOROX,Crespo,2024-08-23,2024-08-29,23.0,4,21,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-07",-80.95,5
269429,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL,CLOROX,Hernandez,2024-08-23,2024-08-29,104.0,4,3,"2024-08-22, 2024-08-31",33.33,2
269429,LAVANDINA EN GEL AYUDIN NUEVO700FLORAL,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,59.0,4,7,"2024-08-03, 2024-08-06, 2024-08-08, 2024-08-09, 2024-08-13",-42.86,5
383011,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA,CLOROX,Crespo,2024-08-23,2024-08-29,-11.0,53,48,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",10.42,5
383011,LAVANDINA EN GEL AYUDIN NUEVO700LAVANDA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,-21.0,4,5,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-08, 2024-08-13",-20.0,5
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Hernandez,2024-08-23,2024-08-29,96.0,3,8,"2024-08-05, 2024-08-08, 2024-08-12, 2024-08-13, 2024-08-16",-62.5,5
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,0.0,4,1,2024-08-31,300.0,1
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Crespo,2024-08-23,2024-08-29,58.0,20,17,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",17.65,5
269430,LAVANDINA EN GEL AYUDIN NUEVO700MENTA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,62.0,5,6,"2024-08-07, 2024-08-10, 2024-08-12, 2024-08-15, 2024-08-20",-16.67,5
383013,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL,CLOROX,Hernandez,2024-08-23,2024-08-29,104.0,4,1,2024-08-19,300.0,1
383013,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL,CLOROX,Crespo,2024-08-23,2024-08-29,19.0,47,73,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-35.62,5
383013,LAVANDINA EN GEL AYUDIN NUEVO700ORIGINAL,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,-6.0,1,6,"2024-08-01, 2024-08-02, 2024-08-08, 2024-08-10, 2024-08-14",-83.33,5
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Nogoya Sur,2024-08-09,2024-08-15,132.0,35,28,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",25.0,5
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Nogoya Italia,2024-08-09,2024-08-15,0.0,12,17,"2024-08-20, 2024-08-21, 2024-08-22, 2024-08-23, 2024-08-24",-29.41,5
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Hernandez,2024-08-09,2024-08-15,91.0,11,14,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",-21.43,5
274103,LAVAVAJILLAS CIF 300CC DT LIMA BIOACTIVE,UNILEVER.,Crespo,2024-08-09,2024-08-15,87.0,214,48,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",345.83,5
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Nogoya Italia,2024-08-09,2024-08-15,24.0,42,15,"2024-08-16, 2024-08-19, 2024-08-23, 2024-08-24, 2024-08-26",180.0,5
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Crespo,2024-08-09,2024-08-15,79.0,227,95,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",138.95,5
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Hernandez,2024-08-09,2024-08-15,96.0,14,10,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-16",40.0,5
274101,LAVAVAJILLAS CIF 300CC DT LIMON BIOACTIVE,UNILEVER.,Nogoya Sur,2024-08-09,2024-08-15,160.0,45,21,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-07",114.29,5
297931,LECHE CON CACAO LAS 3 NIÑAS 1L.,ADECOAGRO,Nogoya Italia,2024-08-23,2024-08-29,0.0,21,0,,,0
297931,LECHE CON CACAO LAS 3 NIÑAS 1L.,ADECOAGRO,Hernandez,2024-08-23,2024-08-29,30.0,29,0,,,0
297931,LECHE CON CACAO LAS 3 NIÑAS 1L.,ADECOAGRO,Crespo,2024-08-23,2024-08-29,415.0,121,28,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07",332.14,5
49995,LECHE DE SOJA ADES ANANA 1 LT.,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,10.0,1,2,"2024-08-01, 2024-08-07",-50.0,2
49995,LECHE DE SOJA ADES ANANA 1 LT.,COCA COLA,Crespo,2024-08-23,2024-08-24,16.0,8,6,"2024-08-01, 2024-08-02",33.33,2
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Crespo,2024-08-23,2024-08-24,15.0,8,8,"2024-08-01, 2024-08-02",0.0,2
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,6.0,1,2,"2024-08-06, 2024-08-13",-50.0,2
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Nogoya Sur,2024-08-23,2024-08-24,28.0,1,3,"2024-08-01, 2024-08-03",-66.67,2
49988,LECHE DE SOJA ADES DURAZNO 1 L,COCA COLA,Hernandez,2024-08-23,2024-08-24,9.0,1,5,"2024-08-12, 2024-08-15",-80.0,2
50425,LECHE DE SOJA ADES FRU.TROP.1L,COCA COLA,Crespo,2024-08-23,2024-08-24,-5.0,29,7,"2024-08-01, 2024-08-02",314.29,2
49728,LECHE DE SOJA ADES MANZANA 1 L,COCA COLA,Nogoya Sur,2024-08-23,2024-08-24,33.0,1,3,"2024-08-03, 2024-08-05",-66.67,2
49728,LECHE DE SOJA ADES MANZANA 1 L,COCA COLA,Crespo,2024-08-23,2024-08-24,17.0,19,23,"2024-08-01, 2024-08-02",-17.39,2
52940,LECHE DE SOJA ADES NARANJA 1 L,COCA COLA,Crespo,2024-08-23,2024-08-24,3.0,5,19,"2024-08-01, 2024-08-02",-73.68,2
52940,LECHE DE SOJA ADES NARANJA 1 L,COCA COLA,Hernandez,2024-08-23,2024-08-24,10.0,2,2,"2024-08-06, 2024-08-09",0.0,2
52940,LECHE DE SOJA ADES NARANJA 1 L,COCA COLA,Nogoya Italia,2024-08-23,2024-08-24,11.0,1,3,"2024-08-01, 2024-08-09",-66.67,2
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Nogoya Sur,2024-08-23,2024-08-29,360.0,110,1,2024-08-31,10900.0,1
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Hernandez,2024-08-23,2024-08-29,522.0,193,20,"2024-08-15, 2024-08-16, 2024-08-22, 2024-08-30, 2024-08-31",865.0,5
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Crespo,2024-08-23,2024-08-29,830.0,580,53,"2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14, 2024-08-15",994.34,5
24661,LECHE UAT PRIMER PRECIO DESC.1L,LA LACTEO,Nogoya Italia,2024-08-23,2024-08-29,0.0,134,18,"2024-08-30, 2024-08-31",644.44,2
269290,LIMPIADOR AYUDIN 1.8L FLORAL,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,32.0,4,0,,,0
269290,LIMPIADOR AYUDIN 1.8L FLORAL,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,65.0,3,10,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-08",-70.0,5
269290,LIMPIADOR AYUDIN 1.8L FLORAL,CLOROX,Crespo,2024-08-16,2024-08-22,29.0,19,11,"2024-08-01, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-09",72.73,5
268669,LIMPIADOR AYUDIN 1.8L LAVANDA,CLOROX,Crespo,2024-08-16,2024-08-22,42.0,17,12,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",41.67,5
268669,LIMPIADOR AYUDIN 1.8L LAVANDA,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,55.0,6,21,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-08",-71.43,5
268669,LIMPIADOR AYUDIN 1.8L LAVANDA,CLOROX,Hernandez,2024-08-16,2024-08-22,9.0,8,7,"2024-08-01, 2024-08-03, 2024-08-06, 2024-08-12, 2024-08-13",14.29,5
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Hernandez,2024-08-16,2024-08-22,15.0,7,2,"2024-08-12, 2024-08-24",250.0,2
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Nogoya Sur,2024-08-16,2024-08-22,34.0,2,5,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-07, 2024-08-08",-60.0,5
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Crespo,2024-08-16,2024-08-22,17.0,13,10,"2024-08-01, 2024-08-02, 2024-08-05, 2024-08-06, 2024-08-07",30.0,5
269292,LIMPIADOR AYUDIN 1.8L MARINA,CLOROX,Nogoya Italia,2024-08-16,2024-08-22,40.0,3,1,2024-08-31,200.0,1
268667,LIMPIADOR AYUDIN 900CC FLORAL,CLOROX,Crespo,2024-08-23,2024-08-29,192.0,11,8,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-08, 2024-08-09",37.5,5
268667,LIMPIADOR AYUDIN 900CC FLORAL,CLOROX,Hernandez,2024-08-23,2024-08-29,45.0,1,7,"2024-08-09, 2024-08-10, 2024-08-13, 2024-08-16, 2024-08-31",-85.71,5
268667,LIMPIADOR AYUDIN 900CC FLORAL,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,108.0,10,6,"2024-08-01, 2024-08-03, 2024-08-07, 2024-08-09, 2024-08-14",66.67,5
268661,LIMPIADOR AYUDIN 900CC LAVANDA,CLOROX,Crespo,2024-08-23,2024-08-29,93.0,21,12,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",75.0,5
268661,LIMPIADOR AYUDIN 900CC LAVANDA,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,0.0,16,3,"2024-08-30, 2024-08-31",433.33,2
268661,LIMPIADOR AYUDIN 900CC LAVANDA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,78.0,9,7,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-08",28.57,5
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Nogoya Sur,2024-08-23,2024-08-29,104.0,7,5,"2024-08-01, 2024-08-02, 2024-08-08, 2024-08-10, 2024-08-14",40.0,5
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Crespo,2024-08-23,2024-08-29,115.0,12,12,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",0.0,5
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Hernandez,2024-08-23,2024-08-29,72.0,5,7,"2024-08-10, 2024-08-12, 2024-08-15, 2024-08-20, 2024-08-30",-28.57,5
268657,LIMPIADOR AYUDIN 900CC MARINA,CLOROX,Nogoya Italia,2024-08-23,2024-08-29,2.0,7,0,,,0
255763,LIMPIADOR CIF CREMA 750G ORIGINAL,UNILEVER.,Nogoya Sur,2024-08-16,2024-08-22,63.0,25,13,"2024-08-06, 2024-08-07, 2024-08-09, 2024-08-13, 2024-08-14",92.31,5
255763,LIMPIADOR CIF CREMA 750G ORIGINAL,UNILEVER.,Nogoya Italia,2024-08-16,2024-08-22,112.0,4,7,"2024-08-06, 2024-08-07, 2024-08-08, 2024-08-09, 2024-08-12",-42.86,5
255763,LIMPIADOR CIF CREMA 750G ORIGINAL,UNILEVER.,Crespo,2024-08-16,2024-08-22,53.0,121,93,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-08",30.11,5
301639,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES,UNILEVER.,Crespo,2024-08-16,2024-08-22,71.0,48,42,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",14.29,5
301639,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES,UNILEVER.,Nogoya Italia,2024-08-16,2024-08-22,62.0,7,9,"2024-08-02, 2024-08-07, 2024-08-09, 2024-08-10, 2024-08-13",-22.22,5
301639,LIMPIADOR CIF CREMA 750G ROSAS Y JAZMINES,UNILEVER.,Nogoya Sur,2024-08-16,2024-08-22,-3.0,2,12,"2024-08-01, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",-83.33,5
347081,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE,UNILEVER.,Nogoya Italia,2024-08-09,2024-08-15,0.0,4,2,"2024-08-24, 2024-08-31",100.0,2
347081,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE,UNILEVER.,Nogoya Sur,2024-08-09,2024-08-15,58.0,1,1,2024-08-21,0.0,1
347081,LIMPIADOR CIF PISOS DP.450ML DESINFECTANTE,UNILEVER.,Crespo,2024-08-09,2024-08-15,31.0,8,13,"2024-08-01, 2024-08-02, 2024-08-06, 2024-08-07, 2024-08-08",-38.46,5
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,116.0,10,11,"2024-08-03, 2024-08-07, 2024-08-19, 2024-08-20, 2024-08-24",-9.09,5
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Crespo,2024-08-02,2024-08-08,24.0,47,29,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",62.07,5
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,4,6,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-15, 2024-08-19",-33.33,5
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Crespo,2024-08-09,2024-08-15,30.0,68,47,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",44.68,5
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Hernandez,2024-08-02,2024-08-08,15.0,9,4,"2024-08-01, 2024-08-13, 2024-08-19, 2024-08-24",125.0,4
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,15.0,22,4,"2024-08-08, 2024-08-16, 2024-08-20, 2024-08-24",450.0,4
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,1,11,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-15",-90.91,5
259281,LIMPIADOR POETT 1.8L ALEGRA TU DIA,CLOROX,Hernandez,2024-08-09,2024-08-15,6.0,2,11,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-19",-81.82,5
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Crespo,2024-08-02,2024-08-08,22.0,20,13,"2024-08-01, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",53.85,5
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Crespo,2024-08-09,2024-08-15,26.0,30,15,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",100.0,5
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,38.0,8,7,"2024-08-08, 2024-08-16, 2024-08-20, 2024-08-21, 2024-08-22",14.29,5
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,12,4,"2024-08-09, 2024-08-15",200.0,2
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Hernandez,2024-08-09,2024-08-15,4.0,8,12,"2024-08-02, 2024-08-03, 2024-08-06, 2024-08-08",-33.33,4
259287,LIMPIADOR POETT 1.8L BEBE,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,2,8,"2024-08-13, 2024-08-15, 2024-08-16, 2024-08-20, 2024-08-21",-75.0,5
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Crespo,2024-08-02,2024-08-08,21.0,31,11,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-14",181.82,5
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,7.0,6,5,"2024-08-08, 2024-08-16, 2024-08-24, 2024-08-29",20.0,4
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,1,6,"2024-08-10, 2024-08-12, 2024-08-15, 2024-08-16, 2024-08-24",-83.33,5
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Crespo,2024-08-09,2024-08-15,1.0,28,24,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",16.67,5
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Hernandez,2024-08-09,2024-08-15,18.0,4,15,"2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08, 2024-08-27",-73.33,5
259278,LIMPIADOR POETT 1.8L ESPIRITU PLAY,CLOROX,Hernandez,2024-08-02,2024-08-08,32.0,14,6,"2024-08-09, 2024-08-27, 2024-08-29, 2024-08-31",133.33,4
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,12,8,"2024-08-09, 2024-08-10, 2024-08-14, 2024-08-15, 2024-08-16",50.0,5
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Crespo,2024-08-02,2024-08-08,24.0,41,21,"2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15",95.24,5
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Crespo,2024-08-09,2024-08-15,27.0,42,37,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",13.51,5
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,2,8,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-16, 2024-08-29",-75.0,5
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,12,4,"2024-08-09, 2024-08-10",200.0,2
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,148.0,12,11,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",9.09,5
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,4.0,8,12,"2024-08-06, 2024-08-07, 2024-08-08",-33.33,3
257523,LIMPIADOR POETT 1.8L FLORES DE PRIMAVERA,CLOROX,Hernandez,2024-08-09,2024-08-15,14.0,12,4,"2024-08-06, 2024-08-08, 2024-08-16, 2024-08-29",200.0,4
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,146.0,6,12,"2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07",-50.0,5
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,14,10,"2024-08-10, 2024-08-15, 2024-08-16, 2024-08-21, 2024-08-22",40.0,5
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,16.0,12,1,2024-08-31,1100.0,1
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Hernandez,2024-08-09,2024-08-15,11.0,6,6,"2024-08-05, 2024-08-06, 2024-08-07, 2024-08-23, 2024-08-26",0.0,5
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,4,6,"2024-08-09, 2024-08-12, 2024-08-23, 2024-08-26, 2024-08-27",-33.33,5
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Crespo,2024-08-09,2024-08-15,24.0,90,37,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-07, 2024-08-16",143.24,5
256436,LIMPIADOR POETT 1.8L FRESCURA DE LAVANDA,CLOROX,Crespo,2024-08-02,2024-08-08,18.0,31,30,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",3.33,5
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Crespo,2024-08-02,2024-08-08,22.0,44,22,"2024-08-01, 2024-08-10, 2024-08-12, 2024-08-13, 2024-08-14",100.0,5
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,0.0,9,7,"2024-08-12, 2024-08-13, 2024-08-14, 2024-08-15, 2024-08-19",28.57,5
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,151.0,12,9,"2024-08-03, 2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08",33.33,5
259284,LIMPIADOR POETT 1.8L PRIMAVERA,CLOROX,Crespo,2024-08-09,2024-08-15,0.0,54,36,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",50.0,5
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,80.0,2,6,"2024-08-16, 2024-08-19, 2024-08-28, 2024-08-30",-66.67,4
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,18.0,12,16,"2024-08-05, 2024-08-06, 2024-08-07, 2024-08-08, 2024-08-21",-25.0,5
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,0.0,15,6,"2024-08-09, 2024-08-10, 2024-08-13, 2024-08-14, 2024-08-15",150.0,5
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Hernandez,2024-08-09,2024-08-15,9.0,12,8,"2024-08-03, 2024-08-06, 2024-08-07, 2024-08-08, 2024-08-20",50.0,5
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Crespo,2024-08-09,2024-08-15,33.0,92,32,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",187.5,5
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Crespo,2024-08-02,2024-08-08,19.0,52,30,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-12, 2024-08-13",73.33,5
41011,LIMPIADOR POETT 1.8L SOLO P TI,CLOROX,Hernandez,2024-08-02,2024-08-08,16.0,7,7,"2024-08-09, 2024-08-10, 2024-08-12, 2024-08-14, 2024-08-20",0.0,5
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Crespo,2024-08-23,2024-08-29,14.0,154,55,"2024-08-01, 2024-08-02, 2024-08-03, 2024-08-05, 2024-08-06",180.0,5
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Nogoya Sur,2024-08-23,2024-08-29,103.0,31,16,"2024-08-01, 2024-08-02, 2024-08-07, 2024-08-08, 2024-08-10",93.75,5
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Hernandez,2024-08-23,2024-08-29,89.0,21,12,"2024-08-01, 2024-08-03, 2024-08-10, 2024-08-12, 2024-08-20",75.0,5
370583,LIQUIDO P/ROPA ALA P/DILUIR 500ML. BICARBONATO,UNILEVER.,Nogoya Italia,2024-08-23,2024-08-29,22.0,25,7,"2024-08-01, 2024-08-05, 2024-08-07, 2024-08-08, 2024-08-09",257.14,5
370585,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,36.0,14,5,"2024-08-09, 2024-08-14, 2024-08-16, 2024-08-26, 2024-08-28",180.0,5
370585,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,107.0,14,5,"2024-08-10, 2024-08-15, 2024-08-21, 2024-08-23, 2024-08-28",180.0,5
370585,LIQUIDO P/ROPA SKIP P/DILUIR 500ML BIO-ENZIMAS,UNILEVER.,Crespo,2024-08-02,2024-08-08,32.0,126,18,"2024-08-01, 2024-08-09, 2024-08-10, 2024-08-13, 2024-08-15",600.0,5
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,41.0,5,0,,,0
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Crespo,2024-08-02,2024-08-08,7.0,46,13,"2024-08-10, 2024-08-13, 2024-08-21, 2024-08-24, 2024-08-27",253.85,5
367590,LIQUIDO P/ROPA SKIP P/DILUIR 500ML DELUXE,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,52.0,17,4,"2024-08-28, 2024-08-30, 2024-08-31",325.0,3
