codigo,Descripcion_Articulo_Oferta,Marca_producto,sucursal,fecha_inicio,fecha_fin,stock,Total_Ventas_Unidad,Dias_Oferta,Efectividad_Ventas_por_Dia
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Hernandez,2024-08-16,2024-08-22,119.0,50,7,7.14
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Crespo,2024-08-16,2024-08-22,146.0,275,7,39.29
50615,PAPEL HIGIENICO P.PRECIO TEXT.HS 6X30MTS,CELUPAPER,Nogoya Italia,2024-08-16,2024-08-22,171.0,120,7,17.14
281108,PASTA DE MANI ENTRENUTS AHUMADA 370G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,6.0,1,7,0.14
281108,PASTA DE MANI ENTRENUTS AHUMADA 370G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,12.0,1,7,0.14
281108,PASTA DE MANI ENTRENUTS AHUMADA 370G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,92.0,10,7,1.43
278140,PASTA DE MANI ENTRENUTS CACAO 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,42.0,34,7,4.86
278140,PASTA DE MANI ENTRENUTS CACAO 380G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,7.0,3,7,0.43
278140,PASTA DE MANI ENTRENUTS CACAO 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,15.0,1,7,0.14
278132,PASTA DE MANI ENTRENUTS COCO 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,21.0,2,7,0.29
278132,PASTA DE MANI ENTRENUTS COCO 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,46.0,32,7,4.57
278141,PASTA DE MANI ENTRENUTS CROCANTE 380G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,3.0,3,7,0.43
278141,PASTA DE MANI ENTRENUTS CROCANTE 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,19.0,4,7,0.57
278141,PASTA DE MANI ENTRENUTS CROCANTE 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,48.0,31,7,4.43
281109,PASTA DE MANI ENTRENUTS MIX SEMILLAS 370G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,59.0,22,7,3.14
281109,PASTA DE MANI ENTRENUTS MIX SEMILLAS 370G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,7.0,3,7,0.43
278130,PASTA DE MANI ENTRENUTS NATURAL 370G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,23.0,53,7,7.57
278136,PASTA DE MANI ENTRENUTS STEVIA 380G.,ENTRENUTS,Nogoya Italia,2024-08-02,2024-08-08,3.0,3,7,0.43
278136,PASTA DE MANI ENTRENUTS STEVIA 380G.,ENTRENUTS,Hernandez,2024-08-02,2024-08-08,19.0,1,7,0.14
278136,PASTA DE MANI ENTRENUTS STEVIA 380G.,ENTRENUTS,Crespo,2024-08-02,2024-08-08,58.0,28,7,4.0
378367,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.,PAÑUELOS DEL SUR SRL,Hernandez,2024-08-02,2024-08-08,191.0,24,7,3.43
378367,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.,PAÑUELOS DEL SUR SRL,Crespo,2024-08-02,2024-08-08,982.0,129,7,18.43
378367,PAÑUELOS PRIMER PRECIO FLOWPACK 50 UNID.,PAÑUELOS DEL SUR SRL,Nogoya Italia,2024-08-02,2024-08-08,200.0,26,7,3.71
108728,PIZZA LISTA PARA HORNEAR,ROTISERIA L.A.R.,Crespo,2024-08-23,2024-08-24,103.0,103,2,51.5
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,211.0,29,7,4.14
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Crespo,2024-08-02,2024-08-08,36.0,59,7,8.43
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Hernandez,2024-08-02,2024-08-08,96.0,14,7,2.0
367588,POLVO ALA 800G. LAVADO A MANO BICARBONATO,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,17.0,15,7,2.14
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Nogoya Sur,2024-08-02,2024-08-08,52.0,33,7,4.71
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Nogoya Italia,2024-08-02,2024-08-08,272.0,21,7,3.0
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Hernandez,2024-08-02,2024-08-08,71.0,26,7,3.71
357720,POLVO ALA 800G. MATIC BICARBONATO,UNILEVER.,Crespo,2024-08-02,2024-08-08,31.0,72,7,10.29
296654,POSTRE FELICES LAS VACAS 170G.CHOCOLATE,FELICES LAS VACAS,Crespo,2024-08-07,2024-08-12,12.0,9,6,1.5
242534,PREMEZCLA ARCOR SIN TACC BIZCOCHUELO CHOCOLATE 500,ARCOR S.A.,Crespo,2024-08-24,2024-08-29,112.0,3,6,0.5
242320,PREMEZCLA ARCOR SIN TACC BIZCOCHUELO VAINILLA 500G,ARCOR S.A.,Crespo,2024-08-23,2024-08-29,38.0,3,7,0.43
283035,PREMEZCLA BLANCAFLOR PAN/PIZZA S/TACC 500G,MOLINOS RIO DL.PLATA,Crespo,2024-08-16,2024-08-22,8.0,18,7,2.57
283035,PREMEZCLA BLANCAFLOR PAN/PIZZA S/TACC 500G,MOLINOS RIO DL.PLATA,Nogoya Italia,2024-08-16,2024-08-22,12.0,3,7,0.43
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Nogoya Sur,2024-08-23,2024-08-29,10.0,2,7,0.29
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Nogoya Italia,2024-08-23,2024-08-29,51.0,1,7,0.14
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Hernandez,2024-08-23,2024-08-29,0.0,2,7,0.29
74198,PREMEZCLA P/PAN NANI 500G.,AR ALIMENTICIA SRL,Crespo,2024-08-23,2024-08-29,12.0,2,7,0.29
216091,PREMEZCLA P/PANIFICADOS LAS 3 HARINAS 500G.,PROYECTO SANTA FE,Crespo,2024-08-09,2024-08-15,210.0,6,7,0.86
380935,PREMEZCLA SANA MUNDI 200G MEDALLON VEGETAL,TRINI STEVIA,Crespo,2024-08-16,2024-08-22,248.0,3,7,0.43
263294,PREPARADO FLEISCREAM 1L.CHANTILLY,CALSA,Crespo,2024-08-09,2024-08-23,23.0,28,15,1.87
213392,PROMO ROTISERIA,ROTISERIA L.A.R.,Crespo,2024-08-30,2024-08-31,-69.0,26,2,13.0
213392,PROMO ROTISERIA,ROTISERIA L.A.R.,Crespo,2024-08-09,2024-08-10,-43.0,26,2,13.0
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Nogoya Sur,2024-08-16,2024-08-22,2136.0,430,7,61.43
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Crespo,2024-08-16,2024-08-22,2849.0,2037,7,291.0
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Nogoya Italia,2024-08-16,2024-08-22,1991.0,163,7,23.29
79997,PURE TOMATE VIGENTE 520G.,LA ESPAÑOLA,Hernandez,2024-08-16,2024-08-22,-61.0,179,7,25.57
273391,QUESO BLANCO LS 290G,DANONE ARGENTINA SA,Crespo,2024-08-16,2024-08-22,54.0,244,7,34.86
273391,QUESO BLANCO LS 290G,DANONE ARGENTINA SA,Nogoya Italia,2024-08-16,2024-08-22,15.0,18,7,2.57
273391,QUESO BLANCO LS 290G,DANONE ARGENTINA SA,Nogoya Sur,2024-08-16,2024-08-22,16.0,34,7,4.86
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Nogoya Italia,2024-08-16,2024-08-22,1.0,6,7,0.86
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Hernandez,2024-08-16,2024-08-22,-6.0,6,7,0.86
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Nogoya Sur,2024-08-16,2024-08-22,25.0,58,7,8.29
273389,QUESO BLANCO LS 290G ENTERO,DANONE ARGENTINA SA,Crespo,2024-08-16,2024-08-22,37.0,206,7,29.43
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Nogoya Sur,2024-08-07,2024-08-08,8.0,1,2,0.5
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Nogoya Italia,2024-08-07,2024-08-08,50.0,6,2,3.0
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Hernandez,2024-08-07,2024-08-08,0.0,3,2,1.5
261875,QUESO CREMA LA LECHERITA 300G.,LA LECHERITA,Crespo,2024-08-07,2024-08-08,54.0,50,2,25.0
250036,QUESO MARIA LUISA BARRA 250G.,LACTEOS DOÑA LUISA,Crespo,2024-08-09,2024-08-15,91.0,5,7,0.71
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Nogoya Sur,2024-08-09,2024-08-15,7.0,10,7,1.43
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Nogoya Italia,2024-08-09,2024-08-15,44.0,17,7,2.43
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Hernandez,2024-08-09,2024-08-15,10.0,2,7,0.29
104924,QUESO MARIA LUISA BARRA KG.,LACTEOS DOÑA LUISA,Crespo,2024-08-09,2024-08-15,150.0,98,7,14.0
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Crespo,2024-08-02,2024-08-08,410.0,538,7,76.86
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Hernandez,2024-08-02,2024-08-08,48.0,32,7,4.57
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Nogoya Italia,2024-08-02,2024-08-08,36.0,39,7,5.57
104887,QUESO MARIA LUISA CREMOSO KG.,LACTEOS DOÑA LUISA,Nogoya Sur,2024-08-02,2024-08-08,65.0,77,7,11.0
102564,QUESO TREMBLAY CREMOSO KG.,LACTEOS TREMBLAY,Nogoya Sur,2024-08-22,2024-08-23,68.0,14,2,7.0
102564,QUESO TREMBLAY CREMOSO KG.,LACTEOS TREMBLAY,Crespo,2024-08-22,2024-08-23,392.0,54,2,27.0
296989,QUESO UNTABLE TONADITA 180G.AZUL,ELCOR SRL,Nogoya Sur,2024-08-07,2024-08-12,14.0,7,6,1.17
296989,QUESO UNTABLE TONADITA 180G.AZUL,ELCOR SRL,Crespo,2024-08-07,2024-08-12,44.0,22,6,3.67
218401,QUESO UNTABLE TREGAR 180G. CHEDDAR,TREGAR,Crespo,2024-08-07,2024-08-15,19.0,14,9,1.56
237735,QUESO UNTABLE TREMBLAY 190G. AZUL,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,87.0,92,7,13.14
237735,QUESO UNTABLE TREMBLAY 190G. AZUL,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,-1.0,17,7,2.43
237735,QUESO UNTABLE TREMBLAY 190G. AZUL,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,11.0,18,7,2.57
237731,QUESO UNTABLE TREMBLAY 190G. CHEDDAR,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,78.0,46,7,6.57
237731,QUESO UNTABLE TREMBLAY 190G. CHEDDAR,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,5.0,12,7,1.71
237731,QUESO UNTABLE TREMBLAY 190G. CHEDDAR,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,39.0,10,7,1.43
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,20.0,113,7,16.14
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,6.0,6,7,0.86
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,-8.0,18,7,2.57
237736,QUESO UNTABLE TREMBLAY 190G. CLASICO,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,42.0,33,7,4.71
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,11.0,7,7,1.0
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,-4.0,10,7,1.43
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,7.0,7,7,1.0
237734,QUESO UNTABLE TREMBLAY 190G. FINAS HIERBAS,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,94.0,84,7,12.0
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,81.0,29,7,4.14
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,0.0,17,7,2.43
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,1.0,1,7,0.14
237738,QUESO UNTABLE TREMBLAY 190G. JAMON,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,110.0,76,7,10.86
237730,QUESO UNTABLE TREMBLAY 190G. P.SALUT LIGHT,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,61.0,27,7,3.86
237730,QUESO UNTABLE TREMBLAY 190G. P.SALUT LIGHT,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,6.0,104,7,14.86
237730,QUESO UNTABLE TREMBLAY 190G. P.SALUT LIGHT,LACTEOS TREMBLAY,Nogoya Italia,2024-08-09,2024-08-15,2.0,16,7,2.29
237737,QUESO UNTABLE TREMBLAY 190G. SALAME,LACTEOS TREMBLAY,Nogoya Sur,2024-08-09,2024-08-15,12.0,23,7,3.29
237737,QUESO UNTABLE TREMBLAY 190G. SALAME,LACTEOS TREMBLAY,Hernandez,2024-08-09,2024-08-15,7.0,7,7,1.0
237737,QUESO UNTABLE TREMBLAY 190G. SALAME,LACTEOS TREMBLAY,Crespo,2024-08-09,2024-08-15,89.0,96,7,13.71
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Hernandez,2024-08-02,2024-08-08,11.0,4,7,0.57
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Crespo,2024-08-02,2024-08-08,22.0,30,7,4.29
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Crespo,2024-08-09,2024-08-15,24.0,68,7,9.71
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,111.0,18,7,2.57
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,26.0,11,7,1.57
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Hernandez,2024-08-09,2024-08-15,7.0,6,7,0.86
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,72.0,5,7,0.71
250491,QUITAMANCHAS AYUDIN BLANCO SUP.DP.400ML,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,67.0,2,7,0.29
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Italia,2024-08-09,2024-08-15,66.0,10,7,1.43
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Crespo,2024-08-09,2024-08-15,72.0,152,7,21.71
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Sur,2024-08-02,2024-08-08,24.0,12,7,1.71
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Hernandez,2024-08-02,2024-08-08,2.0,6,7,0.86
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Italia,2024-08-02,2024-08-08,70.0,4,7,0.57
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Nogoya Sur,2024-08-09,2024-08-15,108.0,8,7,1.14
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Hernandez,2024-08-09,2024-08-15,12.0,20,7,2.86
250492,QUITAMANCHAS AYUDIN R.COLOR DP.400ML,CLOROX,Crespo,2024-08-02,2024-08-08,23.0,43,7,6.14
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Nogoya Italia,2024-08-30,2024-08-31,13.0,11,2,5.5
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Crespo,2024-08-30,2024-08-31,90.0,55,2,27.5
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Hernandez,2024-08-30,2024-08-31,10.0,3,2,1.5
390213,RAVIOLES FAVORITA 450G.JAMON Y QUESO,LA SALTEÑA,Nogoya Sur,2024-08-30,2024-08-31,10.0,3,2,1.5
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Crespo,2024-08-30,2024-08-31,91.0,50,2,25.0
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Nogoya Italia,2024-08-30,2024-08-31,11.0,11,2,5.5
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Hernandez,2024-08-30,2024-08-31,9.0,2,2,1.0
390212,RAVIOLES FAVORITA 450G.POLLO Y VERDURA,LA SALTEÑA,Nogoya Sur,2024-08-30,2024-08-31,19.0,13,2,6.5
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Nogoya Sur,2024-08-30,2024-08-31,28.0,15,2,7.5
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Nogoya Italia,2024-08-30,2024-08-31,16.0,7,2,3.5
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Hernandez,2024-08-30,2024-08-31,14.0,5,2,2.5
390211,RAVIOLES FAVORITA 450G.QUESOS,LA SALTEÑA,Crespo,2024-08-30,2024-08-31,94.0,38,2,19.0
114895,RAVIOLES LA REINA 4 QUESOS 500 GRS.,LA REINA,Crespo,2024-08-07,2024-08-12,16.0,29,6,4.83
114888,RAVIOLES LA REINA CARNE-VERDURA 500,LA REINA,Crespo,2024-08-07,2024-08-12,22.0,38,6,6.33
114871,RAVIOLES LA REINA JAMON Y QUESO 500,LA REINA,Crespo,2024-08-07,2024-08-12,17.0,22,6,3.67
260022,RAVIOLES LA SALTEÑA 450G. 4 QUESOS,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,110.0,27,2,13.5
260022,RAVIOLES LA SALTEÑA 450G. 4 QUESOS,LA SALTEÑA,Nogoya Italia,2024-08-15,2024-08-16,0.0,2,2,1.0
260021,RAVIOLES LA SALTEÑA 450G. CARNE Y VERDURA,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,72.0,15,2,7.5
260021,RAVIOLES LA SALTEÑA 450G. CARNE Y VERDURA,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,5.0,1,2,0.5
260019,RAVIOLES LA SALTEÑA 450G. ESPINACA Y QUESO,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,49.0,15,2,7.5
260019,RAVIOLES LA SALTEÑA 450G. ESPINACA Y QUESO,LA SALTEÑA,Nogoya Italia,2024-08-15,2024-08-16,-5.0,2,2,1.0
260019,RAVIOLES LA SALTEÑA 450G. ESPINACA Y QUESO,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,-2.0,1,2,0.5
259505,RAVIOLES LA SALTEÑA 450G. JAMON Y QUESO,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,95.0,29,2,14.5
259505,RAVIOLES LA SALTEÑA 450G. JAMON Y QUESO,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,17.0,4,2,2.0
260020,RAVIOLES LA SALTEÑA 450G. POLLO Y VERDURA,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,128.0,15,2,7.5
261893,RAVIOLES LA SALTEÑA 450G.RICOTA,LA SALTEÑA,Nogoya Sur,2024-08-15,2024-08-16,10.0,1,2,0.5
261893,RAVIOLES LA SALTEÑA 450G.RICOTA,LA SALTEÑA,Crespo,2024-08-15,2024-08-16,89.0,27,2,13.5
720971,RAVIOLES PRIMER PRECIO RICOTA 500,VILLA D AGRI,Crespo,2024-08-07,2024-08-08,77.0,29,2,14.5
715906,REBOZADOR PRIMER PRECIO 400 GRS.,ARAUJO SRL,Nogoya Sur,2024-08-16,2024-08-22,18.0,19,7,2.71
715906,REBOZADOR PRIMER PRECIO 400 GRS.,ARAUJO SRL,Crespo,2024-08-16,2024-08-22,29.0,21,7,3.0
715906,REBOZADOR PRIMER PRECIO 400 GRS.,ARAUJO SRL,Hernandez,2024-08-16,2024-08-22,5.0,15,7,2.14
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Nogoya Sur,2024-08-16,2024-08-22,414.0,101,7,14.43
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Hernandez,2024-08-16,2024-08-22,6.0,40,7,5.71
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Nogoya Italia,2024-08-16,2024-08-22,276.0,86,7,12.29
301593,ROLLO COCINA PRIMER PRECIO 200 PAÑOS,CELUPAPER,Crespo,2024-08-16,2024-08-22,285.0,296,7,42.29
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Nogoya Sur,2024-08-17,2024-08-22,225.0,25,6,4.17
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Nogoya Italia,2024-08-17,2024-08-22,125.0,15,6,2.5
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Hernandez,2024-08-17,2024-08-22,40.0,5,6,0.83
253174,SAL P/PARRILLA P.PRECIO BOLSA 400G.,PARRISAL,Crespo,2024-08-17,2024-08-22,106.0,75,6,12.5
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Crespo,2024-08-07,2024-08-08,1364.0,420,2,210.0
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Hernandez,2024-08-07,2024-08-08,22.0,24,2,12.0
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Nogoya Italia,2024-08-07,2024-08-08,154.0,54,2,27.0
2853,SALCHICHAS CARCARAÑA 190G.COD.909,FRIAR,Nogoya Sur,2024-08-07,2024-08-08,18.0,90,2,45.0
273822,SALCHICHON PALADINI FAM.C/JAM. 101915,FRIGORIFICO PALADINI,Crespo,2024-08-07,2024-08-23,79.0,20,17,1.18
221301,SALSA CICA 340G. FILETTO,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,47.0,5,7,0.71
221301,SALSA CICA 340G. FILETTO,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,35.0,49,7,7.0
221301,SALSA CICA 340G. FILETTO,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,119.0,14,7,2.0
221300,SALSA CICA 340G. PIZZA,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,45.0,84,7,12.0
221300,SALSA CICA 340G. PIZZA,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,69.0,14,7,2.0
221300,SALSA CICA 340G. PIZZA,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,41.0,29,7,4.14
221299,SALSA CICA 340G. POMAROLA,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,25.0,99,7,14.14
221299,SALSA CICA 340G. POMAROLA,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,99.0,19,7,2.71
221299,SALSA CICA 340G. POMAROLA,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,43.0,4,7,0.57
242277,SALSA CICA 340G. PORTUGUESA,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,83.0,98,7,14.0
242277,SALSA CICA 340G. PORTUGUESA,UNILEVER BEST FOODS,Nogoya Italia,2024-08-02,2024-08-08,16.0,8,7,1.14
242277,SALSA CICA 340G. PORTUGUESA,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,55.0,1,7,0.14
242278,SALSA CICA 340G. TUCO,UNILEVER BEST FOODS,Nogoya Sur,2024-08-02,2024-08-08,105.0,12,7,1.71
242278,SALSA CICA 340G. TUCO,UNILEVER BEST FOODS,Crespo,2024-08-02,2024-08-08,43.0,106,7,15.14
101451,SANDWICH SIMPLES KG.,ROTISERIA L.A.R.,Crespo,2024-08-15,2024-08-16,-174.0,67,2,33.5
101451,SANDWICH SIMPLES KG.,ROTISERIA L.A.R.,Crespo,2024-08-02,2024-08-03,-38.0,52,2,26.0
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,13.0,16,7,2.29
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,5.0,3,7,0.43
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Hernandez,2024-08-23,2024-08-29,49.0,5,7,0.71
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,59.0,8,7,1.14
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,46.0,3,7,0.43
256696,SHAMPOO SEDAL 340ML BOMBA ARGAN,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,34.0,10,7,1.43
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Crespo,2024-08-02,2024-08-08,40.0,17,7,2.43
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Crespo,2024-08-23,2024-08-29,20.0,13,7,1.86
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Italia,2024-08-02,2024-08-08,6.0,2,7,0.29
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,4.0,3,7,0.43
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Sur,2024-08-02,2024-08-08,18.0,5,7,0.71
255364,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,8.0,1,7,0.14
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Nogoya Sur,2024-08-23,2024-08-29,19.0,2,7,0.29
87060,SHAMPOO SEDAL 340ML CASPA,SEDAL NUEVO,Nogoya Italia,2024-08-23,2024-08-29,25.0,1,7,0.14
