codigo,barras,descripcion,fecha_inicio,fecha_fin,porcentaje_descuento,sucursal,stock
2853.0,7793040065728,SALCHICHAS CARCARAÑA 190G.COD.909                 ,2024-08-07,2024-08-08,17.65,Hernandez,22.0
273822.0,7790079022678,SALCHICHON PALADINI FAM.C/JAM. 101915             ,2024-08-07,2024-08-23,22.41,Crespo,79.0
221301.0,7794000999534,SALSA CICA 340G. FILETTO                          ,2024-08-02,2024-08-08,,Nogoya Italia,47.0
221301.0,7794000999534,SALSA CICA 340G. FILETTO                          ,2024-08-02,2024-08-08,,Crespo,35.0
221301.0,7794000999534,SALSA CICA 340G. FILETTO                          ,2024-08-02,2024-08-08,,Nogoya Sur,119.0
221301.0,7794000999534,SALSA CICA 340G. FILETTO                          ,2024-08-02,2024-08-08,,Hernandez,2.0
221300.0,7794000999541,SALSA CICA 340G. PIZZA                            ,2024-08-02,2024-08-08,,Nogoya Sur,41.0
221300.0,7794000999541,SALSA CICA 340G. PIZZA                            ,2024-08-02,2024-08-08,,Crespo,45.0
221300.0,7794000999541,SALSA CICA 340G. PIZZA                            ,2024-08-02,2024-08-08,,Hernandez,0.0
221300.0,7794000999541,SALSA CICA 340G. PIZZA                            ,2024-08-02,2024-08-08,,Nogoya Italia,69.0
221299.0,7794000999558,SALSA CICA 340G. POMAROLA                         ,2024-08-02,2024-08-08,,Nogoya Sur,99.0
221299.0,7794000999558,SALSA CICA 340G. POMAROLA                         ,2024-08-02,2024-08-08,,Nogoya Italia,43.0
221299.0,7794000999558,SALSA CICA 340G. POMAROLA                         ,2024-08-02,2024-08-08,,Hernandez,0.0
221299.0,7794000999558,SALSA CICA 340G. POMAROLA                         ,2024-08-02,2024-08-08,,Crespo,25.0
242277.0,7794000002289,SALSA CICA 340G. PORTUGUESA                       ,2024-08-02,2024-08-08,,Hernandez,0.0
242277.0,7794000002289,SALSA CICA 340G. PORTUGUESA                       ,2024-08-02,2024-08-08,,Nogoya Italia,16.0
242277.0,7794000002289,SALSA CICA 340G. PORTUGUESA                       ,2024-08-02,2024-08-08,,Crespo,83.0
242277.0,7794000002289,SALSA CICA 340G. PORTUGUESA                       ,2024-08-02,2024-08-08,,Nogoya Sur,55.0
242278.0,7794000002296,SALSA CICA 340G. TUCO                             ,2024-08-02,2024-08-08,,Crespo,43.0
242278.0,7794000002296,SALSA CICA 340G. TUCO                             ,2024-08-02,2024-08-08,,Hernandez,0.0
242278.0,7794000002296,SALSA CICA 340G. TUCO                             ,2024-08-02,2024-08-08,,Nogoya Sur,105.0
101451.0,6000001014550,SANDWICH SIMPLES KG.                              ,2024-08-02,2024-08-03,,Crespo,-38.0
101451.0,6000001014550,SANDWICH SIMPLES KG.                              ,2024-08-15,2024-08-16,12.03,Nogoya Sur,0.0
101451.0,6000001014550,SANDWICH SIMPLES KG.                              ,2024-08-02,2024-08-03,,Nogoya Sur,0.0
101451.0,6000001014550,SANDWICH SIMPLES KG.                              ,2024-08-15,2024-08-16,12.03,Crespo,-174.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-02,2024-08-08,20.0,Nogoya Italia,59.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-23,2024-08-29,20.0,Crespo,5.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-02,2024-08-08,20.0,Hernandez,16.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-23,2024-08-29,20.0,Nogoya Sur,24.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-23,2024-08-29,20.0,Hernandez,49.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-23,2024-08-29,20.0,Nogoya Italia,46.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-02,2024-08-08,20.0,Crespo,13.0
256696.0,7791293040875,SHAMPOO SEDAL 340ML BOMBA ARGAN                   ,2024-08-02,2024-08-08,20.0,Nogoya Sur,34.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-23,2024-08-29,20.0,Hernandez,32.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-23,2024-08-29,20.0,Crespo,20.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-23,2024-08-29,20.0,Nogoya Italia,4.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-23,2024-08-29,20.0,Nogoya Sur,8.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-02,2024-08-08,20.0,Hernandez,10.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-02,2024-08-08,20.0,Nogoya Sur,18.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-02,2024-08-08,20.0,Nogoya Italia,6.0
255364.0,7791293040189,SHAMPOO SEDAL 340ML CARBON ACTIVADO Y PEONIAS     ,2024-08-02,2024-08-08,20.0,Crespo,40.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-23,2024-08-29,20.0,Nogoya Italia,25.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-23,2024-08-29,20.0,Nogoya Sur,19.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-23,2024-08-29,20.0,Crespo,46.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-23,2024-08-29,20.0,Hernandez,36.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-02,2024-08-08,20.0,Hernandez,1.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-02,2024-08-08,20.0,Nogoya Italia,34.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-02,2024-08-08,20.0,Nogoya Sur,19.0
87060.0,7791293030760,SHAMPOO SEDAL 340ML CASPA                         ,2024-08-02,2024-08-08,20.0,Crespo,25.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-23,2024-08-29,20.0,Hernandez,29.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-23,2024-08-29,20.0,Nogoya Sur,25.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-23,2024-08-29,20.0,Nogoya Italia,48.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-23,2024-08-29,20.0,Crespo,76.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-02,2024-08-08,20.0,Hernandez,10.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-02,2024-08-08,20.0,Nogoya Italia,48.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-02,2024-08-08,20.0,Nogoya Sur,38.0
87051.0,7791293030777,SHAMPOO SEDAL 340ML CERAMIDAS                     ,2024-08-02,2024-08-08,20.0,Crespo,61.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-02,2024-08-08,20.0,Nogoya Italia,27.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-02,2024-08-08,20.0,Hernandez,8.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-02,2024-08-08,20.0,Crespo,38.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-02,2024-08-08,20.0,Nogoya Sur,34.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-23,2024-08-29,20.0,Nogoya Italia,19.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-23,2024-08-29,20.0,Nogoya Sur,20.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-23,2024-08-29,20.0,Crespo,27.0
262494.0,7791293042015,SHAMPOO SEDAL 340ML COLAGENO Y VIT C              ,2024-08-23,2024-08-29,20.0,Hernandez,31.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-23,2024-08-29,20.0,Nogoya Italia,55.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-23,2024-08-29,20.0,Hernandez,36.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-23,2024-08-29,20.0,Nogoya Sur,39.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-23,2024-08-29,20.0,Crespo,31.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-02,2024-08-08,20.0,Nogoya Italia,61.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-02,2024-08-08,20.0,Nogoya Sur,42.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-02,2024-08-08,20.0,Hernandez,1.0
87052.0,7791293030807,SHAMPOO SEDAL 340ML CREMA BALANCE                 ,2024-08-02,2024-08-08,20.0,Crespo,39.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-23,2024-08-29,20.0,Hernandez,37.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-23,2024-08-29,20.0,Crespo,19.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-23,2024-08-29,20.0,Nogoya Sur,37.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-23,2024-08-29,20.0,Nogoya Italia,24.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-02,2024-08-08,20.0,Crespo,46.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-02,2024-08-08,20.0,Nogoya Sur,44.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-02,2024-08-08,20.0,Nogoya Italia,24.0
262492.0,7791293041988,SHAMPOO SEDAL 340ML HIALURONICO Y VIT A           ,2024-08-02,2024-08-08,20.0,Hernandez,1.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-02,2024-08-08,20.0,Nogoya Sur,49.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-23,2024-08-29,20.0,Nogoya Sur,44.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-23,2024-08-29,20.0,Crespo,16.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-23,2024-08-29,20.0,Hernandez,17.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-02,2024-08-08,20.0,Hernandez,9.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-23,2024-08-29,20.0,Nogoya Italia,29.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-02,2024-08-08,20.0,Nogoya Italia,35.0
274116.0,7791293042978,SHAMPOO SEDAL 340ML JENGIBRE Y RICINO             ,2024-08-02,2024-08-08,20.0,Crespo,24.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-23,2024-08-29,20.0,Nogoya Sur,31.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-23,2024-08-29,20.0,Hernandez,33.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-23,2024-08-29,20.0,Nogoya Italia,60.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-23,2024-08-29,20.0,Crespo,52.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-02,2024-08-08,20.0,Nogoya Italia,60.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-02,2024-08-08,20.0,Crespo,58.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-02,2024-08-08,20.0,Nogoya Sur,31.0
87049.0,7791293030845,SHAMPOO SEDAL 340ML LISO PERFECTO                 ,2024-08-02,2024-08-08,20.0,Hernandez,12.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-02,2024-08-08,20.0,Nogoya Italia,9.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-02,2024-08-08,20.0,Nogoya Sur,32.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-23,2024-08-29,20.0,Nogoya Sur,12.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-23,2024-08-29,20.0,Crespo,29.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-23,2024-08-29,20.0,Nogoya Italia,1.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-23,2024-08-29,20.0,Hernandez,36.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-02,2024-08-08,20.0,Crespo,56.0
301598.0,7791293049731,SHAMPOO SEDAL 340ML PREBIOTICOS+BIOTINA           ,2024-08-02,2024-08-08,20.0,Hernandez,1.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-02,2024-08-08,20.0,Crespo,38.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-02,2024-08-08,20.0,Nogoya Italia,42.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-02,2024-08-08,20.0,Hernandez,7.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-02,2024-08-08,20.0,Nogoya Sur,37.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-23,2024-08-29,20.0,Hernandez,26.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-23,2024-08-29,20.0,Nogoya Italia,34.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-23,2024-08-29,20.0,Nogoya Sur,21.0
87056.0,7791293030876,SHAMPOO SEDAL 340ML REST. INSTANTANEA             ,2024-08-23,2024-08-29,20.0,Crespo,40.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-02,2024-08-08,20.0,Nogoya Sur,26.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-02,2024-08-08,20.0,Crespo,65.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-02,2024-08-08,20.0,Nogoya Italia,51.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-02,2024-08-08,20.0,Hernandez,21.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-23,2024-08-29,20.0,Hernandez,32.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-23,2024-08-29,20.0,Nogoya Italia,47.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-23,2024-08-29,20.0,Crespo,76.0
87050.0,7791293030883,SHAMPOO SEDAL 340ML RIZOS DEFINIDOS               ,2024-08-23,2024-08-29,20.0,Nogoya Sur,6.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-02,2024-08-03,,Hernandez,37.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Sur,21.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-30,2024-08-31,20.0,Hernandez,51.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Italia,30.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-02,2024-08-03,,Crespo,84.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-02,2024-08-03,,Nogoya Sur,38.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
458267.0,7798065731924,"SIERRA DE LOS PADRES C/GAS CITRUS 1,5L            ",2024-08-30,2024-08-31,20.0,Crespo,103.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Italia,30.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Hernandez,38.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Crespo,89.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Sur,4.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Crespo,94.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Hernandez,51.0
231596.0,7798065733744,"SIERRA DE LOS PADRES C/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Nogoya Sur,4.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-30,2024-08-31,20.0,Crespo,104.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-30,2024-08-31,20.0,Hernandez,10.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Italia,30.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Sur,23.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-02,2024-08-03,,Nogoya Sur,23.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-02,2024-08-03,,Hernandez,12.0
213934.0,7798065733706,"SIERRA DE LOS PADRES C/GAS TONICA 1,5L            ",2024-08-02,2024-08-03,,Crespo,66.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-02,2024-08-03,,Crespo,117.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-02,2024-08-03,,Hernandez,53.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-02,2024-08-03,,Nogoya Sur,142.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-30,2024-08-31,20.0,Crespo,177.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-30,2024-08-31,20.0,Nogoya Sur,210.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-30,2024-08-31,20.0,Nogoya Italia,52.0
13026.0,7798065730323,"SIERRA DE LOS PADRES S/GAS  NARANJA 1,5L          ",2024-08-30,2024-08-31,20.0,Hernandez,23.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-02,2024-08-03,,Crespo,98.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-02,2024-08-03,,Hernandez,57.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-30,2024-08-31,20.0,Nogoya Italia,50.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-30,2024-08-31,20.0,Nogoya Sur,134.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-30,2024-08-31,20.0,Crespo,154.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-30,2024-08-31,20.0,Hernandez,28.0
13025.0,7798065730361,"SIERRA DE LOS PADRES S/GAS MANZANA 1,5L           ",2024-08-02,2024-08-03,,Nogoya Sur,96.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Sur,160.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Hernandez,14.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Nogoya Italia,57.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-30,2024-08-31,20.0,Crespo,100.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Hernandez,49.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Crespo,95.0
13022.0,7798065730347,"SIERRA DE LOS PADRES S/GAS POMELO 1,5L            ",2024-08-02,2024-08-03,,Nogoya Sur,219.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-02,2024-08-03,,Nogoya Sur,37.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-02,2024-08-03,,Nogoya Italia,0.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-02,2024-08-03,,Hernandez,28.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-02,2024-08-03,,Crespo,142.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-30,2024-08-31,20.0,Hernandez,23.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-30,2024-08-31,20.0,Nogoya Italia,58.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-30,2024-08-31,20.0,Crespo,160.0
353183.0,7798065734604,"SIERRA DE LOS PADRES S/GAS POMELO ROSADO 1,5L     ",2024-08-30,2024-08-31,20.0,Nogoya Sur,152.0
264188.0,7790503199044,SNACK DE ARROZ DOS HERMANOS 80G.SALAME            ,2024-08-06,2024-08-30,17.5,Nogoya Sur,1.0
264188.0,7790503199044,SNACK DE ARROZ DOS HERMANOS 80G.SALAME            ,2024-08-06,2024-08-30,17.5,Crespo,144.0
264188.0,7790503199044,SNACK DE ARROZ DOS HERMANOS 80G.SALAME            ,2024-08-06,2024-08-30,17.5,Nogoya Italia,0.0
264188.0,7790503199044,SNACK DE ARROZ DOS HERMANOS 80G.SALAME            ,2024-08-06,2024-08-30,17.5,Hernandez,14.0
37347.0,7794000596726,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL        ,2024-08-23,2024-08-29,20.0,Nogoya Sur,51.0
37347.0,7794000596726,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL        ,2024-08-23,2024-08-29,20.0,Crespo,21.0
37347.0,7794000596726,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL        ,2024-08-23,2024-08-29,20.0,Nogoya Italia,27.0
37347.0,7794000596726,SOPA KNORR CASERA POLLO C/CABELLO DE ANGEL        ,2024-08-23,2024-08-29,20.0,Hernandez,4.0
263361.0,7794000004276,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.  ,2024-08-23,2024-08-29,20.0,Hernandez,32.0
263361.0,7794000004276,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.  ,2024-08-23,2024-08-29,20.0,Nogoya Sur,90.0
263361.0,7794000004276,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.  ,2024-08-23,2024-08-29,20.0,Crespo,87.0
263361.0,7794000004276,SOPA KNORR CASERA POLLO CON DEDALITOS INTEG.80G.  ,2024-08-23,2024-08-29,20.0,Nogoya Italia,32.0
37343.0,7794000596757,SOPA KNORR CASERA VEGET.+CAR.TR                   ,2024-08-23,2024-08-29,20.0,Crespo,43.0
37343.0,7794000596757,SOPA KNORR CASERA VEGET.+CAR.TR                   ,2024-08-23,2024-08-29,20.0,Nogoya Sur,36.0
37343.0,7794000596757,SOPA KNORR CASERA VEGET.+CAR.TR                   ,2024-08-23,2024-08-29,20.0,Nogoya Italia,21.0
37343.0,7794000596757,SOPA KNORR CASERA VEGET.+CAR.TR                   ,2024-08-23,2024-08-29,20.0,Hernandez,51.0
262707.0,7794000004283,SOPA KNORR CASERA VEGET.+CAR.VERDES               ,2024-08-23,2024-08-29,20.0,Crespo,91.0
262707.0,7794000004283,SOPA KNORR CASERA VEGET.+CAR.VERDES               ,2024-08-23,2024-08-29,20.0,Hernandez,36.0
262707.0,7794000004283,SOPA KNORR CASERA VEGET.+CAR.VERDES               ,2024-08-23,2024-08-29,20.0,Nogoya Sur,144.0
262707.0,7794000004283,SOPA KNORR CASERA VEGET.+CAR.VERDES               ,2024-08-23,2024-08-29,20.0,Nogoya Italia,94.0
37342.0,7794000596764,SOPA KNORR CASERA VEGET.+LETRAS                   ,2024-08-23,2024-08-29,20.0,Crespo,59.0
37342.0,7794000596764,SOPA KNORR CASERA VEGET.+LETRAS                   ,2024-08-23,2024-08-29,20.0,Nogoya Sur,85.0
37342.0,7794000596764,SOPA KNORR CASERA VEGET.+LETRAS                   ,2024-08-23,2024-08-29,20.0,Hernandez,68.0
